air_temp,ghi,wind_speed_100m,time
24.627388535031848,0.0,4.680095541401274,22:20
24.628980891719745,0.0,4.664490445859873,22:25
24.62579617834395,0.0,4.65015923566879,22:30
24.619426751592357,0.0,4.63423566878981,22:35
24.611464968152866,0.0,4.62468152866242,22:40
24.603503184713375,0.0,4.607961783439491,22:45
24.595541401273884,0.0,4.598566878980892,22:50
24.585987261146496,0.0,4.588375796178344,22:55
24.581210191082803,0.0,4.576114649681529,23:00
24.57484076433121,0.0,4.563535031847134,23:05
24.50796178343949,0.0,4.544585987261146,23:10
24.469745222929937,0.0,4.5269108280254775,23:15
24.420382165605094,0.0,4.511464968152866,23:20
24.380573248407643,0.0,4.495700636942676,23:25
24.34235668789809,0.0,4.480414012738853,23:30
24.278662420382165,0.0,4.466878980891719,23:35
24.243630573248407,0.0,4.450955414012738,23:40
24.21656050955414,0.0,4.438853503184713,23:45
24.164012738853504,0.0,4.425636942675159,23:50
24.121019108280255,0.0,4.415445859872611,23:55
