int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
76,10,9,30,4,0.8915384615384612,4368955.403674586,1304298.6796844266,1304298.6796844269,1.0000000000000002,1.0000000000000002,145.38944468642413
77,10,9,30,4,0.8725274725274714,4994098.03482284,1813727.679623692,1284693.1927286305,0.9849685602989801,0.7083164728429218,127.19013434876094
78,10,9,30,4,0.832967032967032,7354418.264170319,3810604.503149643,1163853.318557128,0.8923211659147894,0.3054248525647699,86.36984968540669
79,10,9,30,4,1.0,5109790.565705527,1881801.0876104597,1297767.2093474541,0.9949923507255617,0.6896410135437743,124.31037864118325
80,10,9,60,4,0.7511450381679389,8544388.176164377,2548838.999353515,2548838.999353511,0.9770917655035113,0.9999999999999982,112.89281106058247
81,10,9,60,4,1.0,9752536.887771511,3383745.5161835346,2606311.3276244397,0.9991236548115778,0.7702444865192023,98.90759820754849
82,10,9,60,4,0.6916666666666655,14500237.579904765,7060097.759371346,2580144.7402793937,0.9890927517091623,0.36545453451470883,66.52304796280002
83,10,9,60,4,0.9465648854961839,10986110.913131684,4328289.180318433,2606311.32762444,0.9991236548115779,0.6021573926889731,87.8017714937699
84,10,9,60,4,0.9917948717948718,8956977.580543296,2832520.3242021683,2569386.38545726,0.9849685602989797,0.9071025416846656,107.69257724785898
85,10,9,60,4,1.0,8737207.837513335,2606311.327624442,2606311.3276244393,0.9991236548115777,0.999999999999999,110.40140259208155
86,10,9,60,4,1.0,10460736.85216479,3975047.7325914027,2575056.700862409,0.9871422631070363,0.6478052275321194,92.21147741618044
87,10,9,60,4,0.9177966101694909,10914729.364451813,4273632.5580520695,2606311.3276244393,0.9991236548115777,0.6098585435740881,88.37598879378596
88,10,9,60,4,0.9574615199615191,12082058.385210376,5167452.635202591,2606311.3276244393,0.9991236548115777,0.5043706273898452,79.83738939556565
89,10,9,60,4,0.871146085552864,12426280.563771715,5427435.866073237,2608597.3593688514,0.9999999999999991,0.4806316322731931,77.62580243136065
90,10,9,90,4,1.0,11765728.333333345,3509000.0000000033,3508999.9999999986,0.8967782340695656,0.9999999999999987,109.98044178310526
91,10,9,90,4,0.8205128205128204,13109295.089603323,3909466.9914366594,3909466.991436661,0.9991236548115782,1.0000000000000004,98.70858739202852
92,10,9,90,4,0.9327153762268264,12086721.80903275,4456016.258339702,3062045.506250743,0.7825522262001114,0.6871710803388432,107.05963291328152
93,10,9,90,4,0.5945451770451767,13365384.638344776,4259740.0978722535,3811191.1845730995,0.9740077800521405,0.894700403547342,96.81726602072968
94,10,9,90,4,0.8958974358974356,11045351.930491248,3294282.7413287377,3294282.741328734,0.8419039781403905,0.9999999999999988,117.15335175766089
95,10,9,90,4,1.0,14311217.737783255,4855137.341953399,3893301.628042363,0.9949923507255618,0.8018932017432788,90.41858098376154
96,10,9,90,4,0.8582051282051277,11338674.634045405,3654129.459951022,3208076.2450053827,0.8198725989616561,0.8779317427490327,114.12268556632245
97,10,9,90,4,1.0,12935332.751767196,4378198.866311237,3525803.6598493885,0.901072664507195,0.8053091619431128,100.03608139289781
98,10,9,90,4,1.0,15382052.096355252,5947590.849583356,3719602.300373886,0.9506008499203158,0.6253964663077747,84.12401621670563
99,10,9,90,4,0.761666666666667,14836014.015642677,5318508.136758392,3854079.5781858927,0.9849685602989805,0.7246542600073821,87.22019260939244
100,10,9,120,4,1.0,18854658.7409372,6380000.000000004,5138772.770914519,0.9849685602989796,0.8054502775728082,86.1007362851536
101,10,9,120,4,1.0,12135901.017289165,3856277.6235532877,3468310.9358688355,0.664784644401386,0.8993934758963312,133.7683949207608
102,10,9,120,4,0.8831334060341693,17501589.375883915,5220921.947823169,5217194.71873771,1.0000000000000007,0.999286097527849,92.75728993144718
103,10,9,120,4,0.8348600508905851,9962378.57757296,3195966.177369749,2828410.6474352004,0.542132467718117,0.8849939237351242,162.9530525626234
104,10,9,120,4,0.7366666666666675,7495070.067082707,2236076.522727086,2236076.5227270825,0.4285974826080668,0.9999999999999983,216.59570697407412
105,10,9,120,4,0.7937179487179484,13998480.833333317,4174499.9999999944,4174500.000000003,0.8001426485017253,1.000000000000002,115.96972695310939
106,10,9,120,4,1.0,18349826.488565058,6589268.982413365,4759008.230453832,0.9121776140272694,0.7222361453380542,88.46950138801823
107,10,9,120,4,1.0,16720892.99359648,5223014.52570623,4834847.579156099,0.926714036911753,0.9256814346121993,97.08811608457191
108,10,9,120,4,1.0,15342450.62625042,4967879.762511549,4324727.341667663,0.8289373072726764,0.8705378447970459,105.8109971833585
109,10,9,120,4,0.5792307692307684,13655906.852639668,4072391.510970591,4072391.510970601,0.7805711173371559,1.0000000000000024,118.87895967056916
110,10,9,150,4,1.0,7029586.666666673,2097333.3333333354,2097333.333333332,0.32160322876977526,0.9999999999999987,277.79727210134666
111,10,9,150,4,0.9293620501635768,21344661.14027987,6364121.551995987,6364121.551996004,0.975868740975157,1.0000000000000027,91.48892021128592
112,10,9,150,4,0.8114503816793884,18868448.98729987,5626055.336502694,5626055.336502717,0.8626943236443257,1.000000000000004,103.49552320460502
113,10,9,150,4,0.8418756815703389,15487651.967851728,4618366.20999058,4618366.209990598,0.7081761688370345,1.000000000000004,126.08754406758989
114,10,9,150,4,0.877564102564102,18622970.292186636,5552887.320075501,5552887.320075523,0.8514748050529405,1.0000000000000042,104.85974951156462
115,10,9,150,4,1.0,25956294.74899037,9657298.346018948,6515778.319061095,0.9991236548115774,0.6746999093951686,75.23415876127538
116,10,9,150,4,0.6207197382769899,17958801.36264236,6297499.999999989,4754140.082630094,0.7289956137623865,0.7549249833473765,108.73776932920404
117,10,9,150,4,1.0,18869940.83333326,5626499.999999979,5626500.000000002,0.8627625079496863,1.000000000000004,103.48734091155333
118,10,9,150,4,0.8137728937728919,11585222.24777053,3481500.0000000014,3438433.3403793024,0.5272463115904138,0.9876298550565276,168.55956305678976
119,10,9,150,4,1.0,21823773.23048174,6637869.936939973,6423465.963643151,0.9849685602989802,0.9676998833460629,89.4804019165889
120,10,9,180,4,0.8303846153846145,6217676.666666668,1855333.333333334,1855333.3333333319,0.2370793032597701,0.999999999999999,367.05028620015077
