int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
166,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8553734009840868,21010923.328006677,14046.999999999993,1304.2986796844268,1.0000000000000002,0.09285247239157313
167,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7845783377005088,20239947.994673222,13456.666666666639,1304.2986796844268,1.0000000000000002,0.09692583698422812
168,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7755674164183354,25022857.69501291,17121.499999999876,1302.657570365949,0.9987417687803878,0.07608314518972976
169,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9443045931823018,25770857.994673125,17691.666666666533,1304.2986796844266,1.0,0.07372390087712312
170,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6927240732211892,18021868.970542543,11768.166666666717,1298.0038899670417,0.9626558458544782,0.11029788468611959
171,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.911839750580208,32077187.88839914,22489.499999999764,1323.9958785096064,0.9819326291594326,0.05887173474330778
172,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7696016115957992,22945858.73815315,15500.833333333305,1321.9800251276695,0.9804375850709619,0.08528444869379101
173,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9007785547601915,29057730.62964033,20184.999999999778,1319.222692194899,0.9783926276658143,0.06535658618751121
174,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8567208637480984,27856899.61434756,19257.333333333157,1324.445557677507,0.9822661306867272,0.06877616618833617
175,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8396778566481157,20602173.627581816,13709.666666666699,1319.8221706109703,0.9788372267969534,0.09626945736178612
176,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8319122598534365,24279658.46282666,16527.49999999995,1318.5505756434422,0.9778941569506211,0.07977919078163342
177,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8471653987038585,22708161.55506604,15315.666666666639,1323.9958785096067,0.9819326291594327,0.08644715945608696
178,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8742960190535388,23085883.97054233,15645.666666666613,1298.0038899670417,0.9626558458544782,0.08296251720180536
179,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9427191279009874,28018035.91183175,19391.16666666648,1317.7837539443858,0.9773254488003368,0.06795794067458888
180,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7761865124348263,19352537.831261612,12725.166666666717,1337.4508693321623,0.9605256184766336,0.10510281746136843
181,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9226890756302508,23638394.970502052,16012.33333333325,1333.9454874746646,0.9580081360375584,0.0833073768641675
182,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.837824813015651,18101120.115459103,11757.166666666737,1343.6930773347863,0.965008624798484,0.11428715058912535
183,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8698507261968799,23787661.78212549,16111.333333333276,1343.6930773347865,0.9650086247984841,0.08340048893127765
184,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.842347749264573,26598609.115458805,18263.666666666566,1343.6930773347865,0.9650086247984841,0.07357192298013145
185,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8280270813106464,22190641.448792227,14888.499999999985,1343.6930773347863,0.965008624798484,0.09025039979412215
186,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6758053385888824,28305710.788985588,19581.833333333176,1336.653549204101,0.959953001996514,0.06825987773722812
187,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8423224275048766,28133376.78212536,19438.833333333154,1343.6930773347863,0.965008624798484,0.06912416266415844
188,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9546220925761489,28638581.11545866,19825.66666666648,1343.6930773347863,0.965008624798484,0.06777542969558649
189,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8225447968003431,25254738.67579799,17255.333333333292,1330.522210410674,0.95554961932154,0.07710788222447228
190,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8599303368387317,22173537.00918499,14844.499999999998,1363.390276159966,0.9491227814517039,0.09184480960355461
191,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8678589857979172,25338845.675851636,17268.166666666617,1363.3902761599659,0.9491227814517038,0.07895396786919881
192,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,1.0,20140331.541158795,13348.500000000025,1324.6252844438643,0.9221365711171498,0.09923401763822616
193,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8426908988447465,17758386.34251852,11463.833333333381,1363.390276159966,0.9491227814517039,0.11892970148088573
194,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8725134475914388,25911035.144844193,17728.333333333216,1349.3403993058864,0.939341973687432,0.07611208419512429
195,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8793102783560792,18607958.20782558,12175.166666666735,1324.6252844438643,0.9221365711171496,0.10879730197619665
196,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7420071243487543,20854259.34251841,13834.333333333376,1363.390276159966,0.9491227814517039,0.09855120903259731
197,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8847601900419596,22022277.541158706,14789.499999999982,1324.6252844438643,0.9221365711171496,0.0895652513231594
198,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6234205044319547,17877686.54115894,11616.000000000075,1324.6252844438643,0.9221365711171496,0.1140345458371088
199,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8434281743897116,22975582.478177726,15480.666666666679,1349.3403993058864,0.9393419736874321,0.08716293867442522
200,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9140521299535675,27638974.576968797,17079.333333333212,2606.3113276244394,0.9991236548115777,0.15260029632057015
201,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9201321485728748,27401781.89362416,17136.166666666555,2454.3264488162454,0.94086058931305,0.14322494035906094
202,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8610212901284806,25057883.243635602,15102.999999999978,2606.311327624439,0.9991236548115775,0.1725691139260043
203,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8490176490176472,24350120.03713503,14618.99999999997,2569.38638545726,0.9849685602989797,0.17575664446660272
204,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9073944808904691,30804178.656013153,19499.333333333194,2608.5973593688523,0.9999999999999997,0.13377879719147
205,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8250008829554285,27394647.989346657,16888.666666666642,2608.5973593688523,0.9999999999999997,0.15445845494229993
206,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6904350289734219,23245372.910302375,13715.166666666682,2606.3113276244394,0.9991236548115777,0.19003132743248494
207,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.757096372079403,22731550.703801963,13379.66666666671,2569.38638545726,0.9849685602989797,0.19203665154517438
208,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.796320218243295,24574227.910302237,14732.666666666635,2606.3113276244394,0.9991236548115776,0.17690696372852469
209,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9113263320390008,28757128.243635487,17935.49999999987,2606.3113276244394,0.9991236548115776,0.14531578866630193
210,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8448221943450958,25909817.216406032,15720.833333333278,2628.294558194033,0.9908162723726494,0.16718544764552612
211,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9686968194435477,28815010.08464431,17955.666666666544,2621.7062394556606,0.9883326034881231,0.14600996376941422
212,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7771227500235124,24013473.35303675,14309.166666666686,2602.571182546049,0.9811190567036836,0.18188139415615015
213,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9515960396685588,34479766.15545311,22291.499999999683,2622.759308013826,0.988729589990302,0.11765737200340322
214,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7899390836995027,26312014.989109904,16100.333333333276,2582.6970826956717,0.9736269050081586,0.1604126466964875
215,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6453791755318469,18070719.655776925,9790.00000000005,2582.6970826956713,0.9736269050081585,0.26380971222631855
216,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8344815489853662,18111423.3224436,9821.166666666719,2582.697082695671,0.9736269050081583,0.26297253374809415
217,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9657743132484928,24622532.41797773,14745.49999999996,2621.706239455662,0.9883326034881234,0.17779703905975847
218,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8960885361654629,28640223.751311015,17821.833333333227,2621.7062394556606,0.988332603488123,0.14710642785285893
219,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7549903926587799,28940992.989109676,18113.333333333157,2582.697082695671,0.9736269050081583,0.14258541126402444
220,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7419053499262287,19411264.728517327,10816.666666666699,2582.559652765853,0.9576689893687783,0.2387574409336683
221,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6914898362731179,27860645.228133164,17233.333333333314,2616.3389758255967,0.9701950931284884,0.151818509235528
222,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9251569888974468,27085090.77679876,16589.833333333263,2647.991757019212,0.9819326291594322,0.1596153321021443
223,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8060592422345877,25144914.925653413,15121.333333333341,2637.101151286884,0.9778941569506209,0.1743960729622751
224,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7953331613425211,22851357.89536256,13346.666666666746,2648.891115355013,0.9822661306867267,0.19846836528633846
225,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8985276809704269,27975302.430036653,17304.83333333321,2626.7236522061144,0.9740459557885636,0.15179132913961227
226,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.911498636448121,26638978.925653275,16265.333333333276,2637.101151286884,0.9778941569506209,0.1621301634121789
227,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8234221564613541,29163836.685755864,18219.666666666533,2623.6792024188453,0.9729170079449635,0.14400259073998048
228,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7922742641973416,21620456.258986965,12422.666666666737,2637.1011512868836,0.9778941569506208,0.21228140640390164
229,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9664102564102572,21574963.92565361,12387.833333333401,2637.1011512868836,0.9778941569506208,0.21287832022981173
230,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.825288845532303,33908596.67052462,21783.66666666638,2667.6889558443922,0.9733345986103699,0.12246280649926217
231,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,1.0,35392815.447599106,22922.16666666637,2666.389676720192,0.972860542846835,0.11632363185796397
232,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8946803196803175,24333657.67052502,14452.166666666673,2667.688955844392,0.9733345986103695,0.18458747517749752
233,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8067525698868294,32527066.33719133,20725.833333333096,2667.6889558443913,0.9733345986103694,0.12871323014809644
234,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7689758643410587,24714472.22639293,14835.333333333314,2609.3184771724946,0.9520375106180317,0.17588539593577257
235,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8084067058023038,23878730.433328852,14127.66666666666,2652.496063118106,0.967791310622813,0.18775188611835691
236,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7665565986176673,23091188.535307277,13652.833333333352,2570.7930056811656,0.9379810838940178,0.18829739900248998
237,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8035410500199682,28459094.003858246,17610.999999999894,2667.6889558443922,0.9733345986103699,0.15147856202625679
238,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8783384826873218,28511769.337191477,17651.333333333212,2667.6889558443922,0.9733345986103699,0.15113243319736433
239,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6042218628445094,18376556.337191943,9890.833333333365,2667.6889558443922,0.9733345986103699,0.2697132653983706
240,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.757921340745769,28611558.198786672,15779.49999999994,3909.4669914366605,0.9991236548115779,0.24775607537860359
241,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8013575629290652,27751037.38903599,15207.499999999975,3854.079578185891,0.98496856029898,0.2534328178981356
242,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8012614983049616,31652204.650686674,18102.33333333327,3912.896039053279,0.9999999999999997,0.21615423641813908
243,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8430105630038285,26800376.89664241,14406.333333333321,3900.767315752024,0.9969003205860305,0.2707675315776876
244,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9842007864908626,28316898.317353196,15548.499999999953,3912.8960390532798,0.9999999999999999,0.2516574614305747
245,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7732794982794992,27282703.198786817,14761.99999999996,3909.4669914366605,0.9991236548115779,0.26483315210924474
246,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8921019632963954,29631544.198786695,16560.49999999993,3909.466991436665,0.9991236548115792,0.2360717968320209
247,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8974039581134309,32363321.650686454,18646.833333333194,3912.8960390532798,0.9999999999999999,0.20984238820103374
248,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7566310612464467,24470878.150967136,12604.166666666699,3912.544241565191,0.9999100928098835,0.3104167332150887
249,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8206832233774307,29402330.5061817,16435.8333333333,3877.061415087939,0.9908419176978668,0.23589077209884587
250,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.682803484223167,21266660.728700384,10123.66666666671,3929.7797602245973,0.9931324087219715,0.3881775140981115
251,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8975779590114998,28364440.87774608,15553.999999999975,3932.59323787846,0.9938434296976371,0.2528348487770648
252,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9233631826189076,34488169.3953665,20247.333333333165,3929.7797602245973,0.9931324087219715,0.19408875704905817
253,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,1.0,27957404.211079378,15242.333333333301,3932.5932378784587,0.9938434296976367,0.2580046736859055
254,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8460386941302969,21972489.706462726,10671.833333333381,3924.8619032678816,0.9918895698294189,0.36777766112675403
255,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8150677143043534,32555443.039795414,18775.166666666508,3924.8619032678816,0.9918895698294189,0.2090453828160202
256,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9032274136120306,25828841.87774633,13612.500000000035,3932.5932378784587,0.9938434296976367,0.2888957383198125
257,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7564398630855754,27725153.877746154,15064.499999999993,3932.5932378784587,0.9938434296976367,0.26105036595163866
258,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8579836737089394,25539733.808795534,13524.500000000011,3847.585883583338,0.9723604042658578,0.2844900649623524
259,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7760723063112404,29754580.152046956,16620.99999999997,3930.952083315663,0.9934286777564386,0.23650514910749473
260,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9425542015236659,26397716.626319114,14129.499999999993,3880.700972662716,0.9699296148174703,0.27465239199283187
261,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6992321080107325,28700412.60747323,15810.66666666661,3932.966621509797,0.9829927188833452,0.24875400287842456
262,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.8622736954183544,34615701.104805425,20309.666666666508,3952.290436703639,0.9878224495840096,0.19460144282871886
263,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7312489433643291,24254707.214138165,12395.166666666715,3940.2568150991046,0.9848148058490332,0.3178865537722303
264,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.6614368581234544,28157470.54747106,15383.499999999945,3940.2568150991046,0.9848148058490332,0.25613526278799487
265,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.7334560331970431,25061597.547471534,13013.000000000056,3940.2568150991046,0.9848148058490332,0.30279388420034486
266,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.9504668525226619,34431337.43813855,20168.499999999785,3952.290436703639,0.9878224495840096,0.19596352910249554
267,date ('2024-01-01 23:55:00'),30,30,9,10,true,false,0.950266331304375,30628422.547471177,17275.49999999993,3940.2568150991046,0.9848148058490332,0.22808351799363957
