int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption / 1000,self.monthly_renew_charge / 1000,self.self_consumption,self.self_sufficiency
168,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9742361.25863712,5501.833333333328,1251.3097081359042,0.9593735910540497,0.22743504434326237
169,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13279620.994673463,8127.166666666682,1304.2986796844268,1.0000000000000002,0.160486271929671
170,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,10303126.697591925,5868.499999999989,1291.2798263829272,0.9576689893687788,0.22003575468738684
171,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13539676.970542533,8336.166666666688,1298.0038899670417,0.9626558458544782,0.155707526237124
172,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12513678.616091892,7837.500000000013,1115.1148280910238,0.8270174044610085,0.14227940390316068
173,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,7225810.019831478,3806.0000000000014,1104.0218089302793,0.8187903414870006,0.2900740433342825
174,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,10804650.083047971,6392.833333333324,1201.843053382775,0.8913388088289174,0.18799849624049486
175,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14235715.81423275,8899.000000000035,1278.9597271348546,0.9485318707096307,0.14371948838463303
176,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9366372.507745553,5202.999999999992,1258.2826619874302,0.933196864556616,0.2418379131246266
177,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9264621.744780118,5058.166666666664,1300.9383820303242,0.9648321921360014,0.2571956338654305
178,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,11296129.334424019,6634.833333333328,1287.459086265174,0.9548353631845466,0.19404542986739307
179,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12105423.192541102,7340.666666666672,1232.5423096832844,0.9141067055736802,0.16790604527517258
180,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,11812782.63716894,6957.499999999996,1333.9454874746648,0.9580081360375585,0.19172770211637305
181,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,11739376.448792279,6885.999999999983,1343.6930773347863,0.965008624798484,0.19513405131205197
182,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9329855.581955452,5364.333333333323,1137.6295340599384,0.8170186560541418,0.21207286411357865
183,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,10580895.32743714,6029.833333333317,1324.0115474721897,0.950873815006722,0.21957680656826226
184,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14433596.676128307,8990.666666666699,1317.1072113851694,0.9459152839367417,0.14649716869922488
185,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,11529372.922517326,6775.999999999996,1311.3145872054536,0.9417551580955564,0.1935234042511001
186,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12898931.58918404,7824.666666666681,1311.3145872054533,0.9417551580955563,0.1675872779081687
187,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16612814.581573559,10655.333333333361,1319.6270936587769,0.9477250038560638,0.12384662707177377
188,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9298500.48121435,5122.333333333326,1276.5738479979066,0.916805179910319,0.24921725411555448
189,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16105822.30383568,10244.666666666715,1333.9454874746646,0.9580081360375584,0.13020877407509518
190,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9703896.107359199,5666.833333333316,1127.3686875024764,0.7848165878207884,0.19894156421913706
191,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,6366092.144844432,2762.8333333333344,1349.3403993058864,0.9393419736874321,0.4883900823933954
192,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12574143.83208762,7501.999999999993,1358.4668124715793,0.9456953171137157,0.18108062016416698
193,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,19211330.20782549,12637.16666666672,1324.6252844438643,0.9221365711171496,0.10481980014854533
194,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12468793.165420951,7421.333333333328,1358.4668124715793,0.9456953171137157,0.183048887774647
195,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13622846.961250212,8389.333333333354,1304.7068299577702,0.9082703588853098,0.15551972702929515
196,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,10778904.675851736,6119.666666666654,1363.390276159966,0.9491227814517039,0.2227883233552975
197,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,11106872.14484442,6392.833333333326,1349.3403993058864,0.939341973687432,0.21107079270629422
198,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14717166.541158887,9196.00000000003,1324.6252844438643,0.9221365711171498,0.14404363684687474
199,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9633996.8744921,5303.8333333333185,1324.6252844438643,0.9221365711171496,0.24974866312614175
200,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15837411.913173929,8046.500000000017,2604.026149263301,0.9982476367657374,0.3236222145359219
201,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14201235.598342096,6796.166666666663,2602.444411099123,0.9976412809559774,0.3829282798291867
202,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14582570.322680105,7078.499999999997,2608.5973593688523,0.9999999999999997,0.3685240318385044
203,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18535760.477940552,10136.500000000055,2588.803389266501,0.9924120255541693,0.25539420798761775
204,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16978869.69057266,8933.833333333365,2595.5344186949073,0.9949923507255612,0.29052863668394285
205,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17715422.370468765,9538.833333333385,2569.38638545726,0.9849685602989798,0.2693606540412608
206,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15499704.576969206,7784.333333333343,2606.3113276244394,0.9991236548115777,0.33481496950598677
207,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9152326.910302483,2924.1666666666683,2606.3113276244385,0.9991236548115772,0.891300539512489
208,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,8805182.205715664,3186.333333333334,2269.78894048267,0.8701185456355144,0.7123513779106609
209,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16926622.6560136,8873.333333333367,2608.5973593688523,0.9999999999999996,0.2939816708529875
210,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14024296.322443448,6691.66666666667,2582.6970826956713,0.9736269050081585,0.38595722281878014
211,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12202029.58679869,6291.999999999993,1948.09382794796,0.734393737879157,0.30961440367895143
212,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18784281.216406427,10264.833333333396,2628.294558194033,0.9908162723726496,0.25604843964285995
213,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16821794.417978138,8772.500000000033,2621.706239455662,0.9883326034881234,0.2988550857173727
214,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16744939.155453786,8712.000000000025,2622.7593080138254,0.9887295899903019,0.3010513438950662
215,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,11145279.926080799,4497.166666666661,2576.3528189755084,0.9712352401505938,0.572883553120597
216,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16532080.084644793,8550.666666666699,2621.7062394556615,0.9883326034881232,0.3066084016204177
217,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13496871.764119506,6506.500000000003,2443.3135338146226,0.9210819998331138,0.37551887094668746
218,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13142121.997964721,6158.166666666659,2492.202536830038,0.9395122094824588,0.40469877996644693
219,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15038257.294800716,7421.333333333346,2612.475660387504,0.9848528535051392,0.3520224120177191
220,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14680049.776799029,7091.333333333332,2647.9917570192115,0.981932629159432,0.3734123940517832
221,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14648932.883162066,7159.166666666671,2589.5694890981117,0.9602683883289399,0.36171381526222
222,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18276128.89480005,9894.500000000015,2616.338975825596,0.9701950931284883,0.26442356620603286
223,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,10133044.166095937,3992.999999999997,2403.686106765549,0.891338808828917,0.6019749829114829
224,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13374943.628465269,6233.333333333326,2557.919454269708,0.9485318707096303,0.4103614097758895
225,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15254699.21649545,7623.000000000015,2589.5694890981126,0.9602683883289401,0.3397047735928253
226,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13369583.592320088,6104.99999999998,2637.101151286882,0.9778941569506203,0.43195760053839327
227,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12864108.31283727,5908.833333333318,2515.441018140877,0.9327799476305657,0.4257085749822385
228,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14340284.30830253,6856.666666666666,2631.744415960234,0.9759077636059038,0.38382271501607695
229,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17481419.776799202,9236.33333333337,2647.991757019212,0.9819326291594322,0.2866929615308241
230,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13951943.893059742,6594.499999999987,2609.3184771724946,0.9520375106180317,0.3956810186022442
231,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13087474.003858427,5840.999999999983,2667.6889558443913,0.9733345986103693,0.4567178489718198
232,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14448615.544573031,7360.833333333339,2363.2668999054777,0.8622629839919186,0.32105969431524634
233,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17481265.535307523,9357.33333333337,2570.7930056811656,0.9379810838940178,0.27473564466527023
234,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18544155.766662497,10043.000000000051,2652.496063118106,0.967791310622813,0.26411391647098403
235,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16029555.115101112,8218.833333333354,2587.9577591187635,0.9442438261679357,0.3148814015515694
236,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15432437.35001478,7683.50000000001,2637.751594280813,0.9624116348453845,0.3433007866572278
237,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13197609.433328943,5949.166666666652,2652.496063118105,0.9677913106228128,0.44586010305949497
238,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18654299.003858645,10103.500000000047,2667.6889558443922,0.9733345986103699,0.26403612172458846
239,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16389259.67052526,8369.166666666686,2667.688955844392,0.9733345986103695,0.31875204092534726
240,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16941334.40385693,6997.833333333329,3811.1911845731015,0.9740077800521411,0.5446244577473652
241,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,20164193.317353576,9306.000000000015,3912.8960390532798,0.9999999999999999,0.4204702384540375
242,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15654737.522797726,6176.49999999999,3706.7814492261714,0.9473242867252414,0.6001427101475233
243,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15379575.500591915,6361.666666666661,3454.468277497288,0.8828418243212747,0.5430130905156862
244,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15641454.532120312,5848.333333333312,3909.4669914366614,0.9991236548115782,0.6684754046343702
245,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15246389.532120343,5545.83333333332,3909.46699143666,0.9991236548115778,0.7049376994326075
246,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15171207.779728547,5807.999999999979,3705.6742051709552,0.94704131369346,0.6380293052980317
247,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15221544.406013126,5545.833333333321,3897.34150285334,0.9960248020788961,0.7027512852628127
248,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,20302086.21691073,9458.166666666697,3883.2050838997534,0.9924120255541695,0.4105663624627472
249,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13742133.14190677,6011.499999999986,2878.5167440573427,0.7356486641423255,0.47883502354775836
250,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17439097.877746258,7188.499999999991,3932.59323787846,0.9938434296976371,0.5470672932988057
251,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17173933.142128922,7118.833333333333,3847.585883583338,0.9723604042658578,0.5404798375553117
252,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15024537.036554234,6686.166666666662,3074.363121793191,0.7769518493977815,0.45980952540716297
253,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16142607.425340327,6251.66666666665,3896.972877179301,0.984841466030676,0.6233494338330012
254,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18758728.3237161,8264.66666666667,3890.69805940267,0.9832556965288142,0.47076285303734794
255,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,21452919.373129398,10274.000000000044,3924.861903267881,0.9918895698294188,0.382018873201077
256,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,20453359.220533434,9757.000000000018,3766.561194338711,0.9518838763927367,0.38603681401442075
257,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18428876.373129226,7958.5,3924.861903267883,0.9918895698294192,0.4931660367239911
258,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,21923684.211079683,10622.333333333352,3932.5932378784637,0.9938434296976381,0.370219340183744
259,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16689671.544412902,6614.66666666665,3932.5932378784587,0.9938434296976367,0.5945262907496174
260,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,13252686.688890422,5485.333333333316,2975.016116263455,0.7435657258959777,0.5423583099653861
261,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,18784369.104805786,8187.666666666673,3952.290436703639,0.9878224495840096,0.4827126698738309
262,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,10435782.994665802,3267.0000000000014,3014.176506262793,0.7533533447451822,0.9226129495753878
263,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16995088.54747139,6836.499999999999,3940.2568150991046,0.9848148058490332,0.5763558568125657
264,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,11987307.72476071,5256.1666666666515,2503.5240237973467,0.6257225457961328,0.4763022526804745
265,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15973853.499951195,6488.166666666656,3663.872376745353,0.9157361899694746,0.5647007182427536
266,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15477162.292985832,5767.666666666646,3880.7009726627143,0.9699296148174699,0.67283724891569
267,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17864231.547471434,7502.000000000011,3940.2568150991046,0.9848148058490332,0.5252275146759663
268,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,19153096.438139144,8470.000000000015,3952.2904367036404,0.9878224495840098,0.4666222475447029
269,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17420120.202522557,7344.333333333337,3824.0056299931043,0.9557593676727258,0.5206743017282852
270,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17269059.57829405,7118.833333333328,3894.011669901126,0.9626558458544784,0.5470013817668339
271,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15948413.811722096,6035.333333333316,3940.085478309173,0.9740459557885639,0.6528364318417959
272,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14749602.135922588,5727.333333333313,3551.3281938779833,0.8779395482580237,0.6200666151573733
273,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16954754.33186516,6755.833333333319,3971.9876355288216,0.981932629159433,0.5879345211094851
274,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16854206.49140968,6816.333333333324,3884.3542336471705,0.9602683883289406,0.5698597829205109
275,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16691377.665198483,6554.166666666648,3971.98763552882,0.9819326291594327,0.6060248140667003
276,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17390522.99853185,7089.49999999999,3971.9876355288206,0.9819326291594329,0.560263436847285
277,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17165455.665198505,6917.166666666656,3971.98763552882,0.9819326291594327,0.5742217625996424
278,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,9201086.635922648,3851.8333333333303,2038.828193877983,0.5040277343543255,0.5293137104957772
279,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,14764235.642138245,5122.33333333332,3944.0873477167506,0.9750352756227411,0.7699786583686005
280,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,20428001.978693556,7461.666666666666,5217.194718737708,1.0000000000000002,0.6991996495962978
281,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,19374495.31202685,6654.999999999987,5217.194718737712,1.0000000000000009,0.7839511222746389
282,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,19234267.266416106,6977.666666666671,4943.09481035437,0.947462204659738,0.7084165877353031
283,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,20500216.973301202,7542.333333333334,5201.023087669372,0.996900320586032,0.6895774633406159
284,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16927184.735129043,5384.499999999979,4832.59853674758,0.9262829542073945,0.8975018175777877
285,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,15893662.864199825,5404.666666666646,4315.341563787164,0.8271382987275689,0.7984473104330543
286,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16651831.274936393,6955.666666666674,3696.777586596568,0.7085757357913983,0.5314771054674697
287,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,16077398.358083177,5848.333333333312,4122.22630132581,0.7901231453985633,0.7048548819593886
288,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,20579229.97330121,7602.833333333338,5201.023087669371,0.9969003205860316,0.6840901095209287
289,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,17497700.547524825,6473.499999999994,4416.9234817918605,0.8466088999761406,0.6823084084022345
290,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,12218998.348827915,4134.166666666658,3331.7439476954323,0.6332605236441405,0.8059046033530592
291,date ('2024-01-01 23:55:00'),10,30,9,10,true,false,1.0,20073296.53908633,7159.16666666666,5236.891917562891,0.9953696832787947,0.7314946224043156
