int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period
97,10,9,90,4,0.986923076923077,13109295.089603327,3909466.99143666,3909466.9914366626,0.9991236548115785,1.0000000000000007,98.70858739202849
98,10,9,90,4,1.0,13109295.089603322,3909466.991436658,3909466.9914366603,0.9991236548115779,1.0000000000000007,98.70858739202853
99,10,9,90,4,0.862051282051282,13120799.544357097,3912896.0390532822,3912896.0390532822,1.0000000000000004,1.0,98.62203866657765
100,10,9,120,4,0.8878205128205129,13661605.781411655,4074090.1484585158,4074090.148458524,0.7808967017900081,1.000000000000002,118.82936940025317
101,10,9,120,4,1.0,16439621.119450778,4902112.603909819,4902112.603909834,0.9396069857817946,1.000000000000003,98.74923443821042
102,10,9,120,4,0.9306722689075619,17481382.34169327,5212622.655248863,5212622.655248878,0.9991236548115775,1.0000000000000029,92.86450969773568
103,10,9,120,4,1.0,14543695.623737276,4337008.134248566,4337008.134248575,0.8312912145433414,1.000000000000002,111.62224801723654
104,10,9,120,4,0.6917302798982191,7300223.333333336,2178000.000000001,2177999.999999998,0.41746572965307344,0.9999999999999987,222.37675833661703
105,10,9,120,4,1.0,17233615.979751505,5138772.770914507,5138772.770914528,0.9849685602989812,1.000000000000004,94.19961555992663
106,10,9,120,4,0.6731006906579425,17466048.79489004,5208052.298526588,5208052.298526609,0.9982476367657389,1.0000000000000042,92.94603599612928
107,10,9,120,4,1.0,16226955.18597298,4838724.844303918,4838724.844303937,0.9274572074002749,1.0000000000000038,100.0434142693209
108,10,9,120,4,1.0,14759766.05547842,4401410.647435197,4401410.647435202,0.8436354946897818,1.0000000000000013,109.98819316634348
109,10,9,120,4,1.0,15284150.956712883,4557710.170902995,4557710.170903005,0.8735940321594392,1.000000000000002,106.2146012950097
110,10,9,150,4,1.0,16329646.66666661,4869333.333333316,4869333.333333337,0.7466592444165421,1.0000000000000042,119.58617598176282
111,10,9,150,4,0.8866412213740459,15417831.48729989,4597555.336502699,4597555.336502718,0.7049850479976091,1.000000000000004,126.65853830407846
