int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day,self.monthly_energy_consumption,self.monthly_profit
4038,date ('2023-11-01 23:55:00'),50,30,16,6,true,true,0.76432235981584,24440.166666666668,23852191.00000001
4039,date ('2023-11-01 23:55:00'),50,30,16,6,true,true,1.0,21345.5,19810556.333333336
4040,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.7463689999924283,25457.666666666664,24447712.666666664
4041,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.6423825807218619,21917.499999999996,19824254.99999999
4042,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.9104230319477405,12338.333333333332,7313863.333333332
4043,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.8178583385566339,22902.0,21110012.0
4044,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.839241500112785,30275.666666666668,30740020.66666667
4045,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.7067122418666402,23666.5,22108449.0
4046,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.7858003811811474,26594.333333333332,25932199.33333333
4047,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.5556713739320357,18254.499999999996,15040376.999999989
4048,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.8004931260974341,20034.666666666668,17365274.66666667
4049,date ('2023-11-01 23:55:00'),50,30,16,8,true,true,0.8707314169287045,23541.833333333336,21945634.333333336
4050,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,1.0,22223.66666666667,19490775.333333336
4051,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.7648389884410535,19627.666666666664,16100399.333333327
4052,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.5585906603857917,17303.000000000004,13064384.666666673
4053,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.9204707389090054,20736.833333333336,17548971.0
4054,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.8618967948349291,17955.666666666664,13916767.333333327
4055,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.933721418831713,23864.499999999996,21633703.666666653
4056,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.6484980886249407,16456.0,11958202.666666668
4057,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.4946891220814284,21528.833333333332,18583323.0
4058,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.8056705557550451,16243.333333333334,11680460.000000006
4059,date ('2023-11-01 23:55:00'),50,30,16,10,true,true,0.8550787491487313,22680.166666666668,20086964.333333336
4060,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.8935251584247315,21968.833333333332,18424629.666666664
4061,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.6963590068738169,25950.833333333336,23625121.66666667
4062,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.633140625168536,21413.333333333336,17699146.66666667
4063,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.6758334814711155,28627.500000000004,27120848.333333347
4064,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.8528493724086615,25254.166666666668,22715275.00000001
4065,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.9347267778010571,18373.666666666664,13729342.0
4066,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.8537131217095646,23877.333333333336,20917130.66666667
4067,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,1.0,24885.666666666668,22234014.00000001
4068,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.8302334428422277,17383.666666666664,12436401.999999994
4069,date ('2023-11-01 23:55:00'),50,30,16,12,true,true,0.6173939693773607,26722.666666666664,24633136.0
4070,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.7358125745200874,21750.666666666664,17406370.666666664
4071,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,1.0,20863.333333333336,16247513.333333336
4072,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.842353211770632,27393.666666666668,24776128.66666667
4073,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.599492521078459,16659.5,10757307.0
4074,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.6733857870240421,22804.833333333332,18783112.33333333
4075,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.5967651805092559,20196.0,15375976.0
4076,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.6971625849042197,18822.833333333332,13582620.333333327
4077,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.7807998598795761,22628.833333333336,18553256.333333336
4078,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.5990355264478244,21873.500000000004,17566791.00000001
4079,date ('2023-11-01 23:55:00'),50,30,16,14,true,true,0.7315410494083303,25800.5,22695453.0
4080,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.8560591474113468,23464.833333333336,18911739.0
4081,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.6987687527208466,23145.833333333336,18495125.0
4082,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.8112120854124969,28226.000000000004,25129822.66666667
4083,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.8919469056322871,22885.5,18155129.666666664
4084,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.6231099856593332,17645.833333333336,11312125.000000011
4085,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.8598726413788208,26018.666666666664,22247045.33333333
4086,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.8300076219051031,28711.833333333332,25764320.99999999
4087,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.715179862277385,15240.5,8170759.666666663
4088,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,1.0,19921.000000000004,14283492.666666673
4089,date ('2023-11-01 23:55:00'),50,30,16,16,true,true,0.9310300216306461,25494.333333333336,21562266.0
4090,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.6581684043982864,23706.833333333336,18494457.66666667
4091,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.8739499287321473,15383.5,7624184.333333337
4092,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.7015351984898887,21140.166666666664,15142390.999999989
4093,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.8739517134870524,22383.166666666668,16765749.0
4094,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.9351173796202501,20863.333333333336,14780846.666666673
4095,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.7233599911629117,21583.833333333332,15721819.666666664
4096,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.7839348640796466,18535.000000000004,11740043.333333336
4097,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.9078372450035824,22751.666666666664,17247010.0
4098,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.5996044383159868,23437.333333333336,18142490.66666667
4099,date ('2023-11-01 23:55:00'),50,30,16,18,true,true,0.7547617682445742,25292.666666666668,20565556.00000001
4100,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.7287180961968873,24794.000000000004,19180964.00000001
4101,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.6751499688546213,19649.66666666667,12462464.666666673
4102,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.7836589871853858,27215.83333333333,22343878.333333317
4103,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.7140322832617778,25681.333333333336,20339821.333333336
4104,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.7539272587519648,15460.5,6991413.0
4105,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.6451041553096472,21147.500000000004,14418635.000000011
4106,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.643134020688792,21134.66666666666,14401874.666666653
4107,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.7605335893622714,21642.5,15065105.0
4108,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.7466908819445917,30501.166666666657,26634523.666666653
4109,date ('2023-11-01 23:55:00'),50,30,16,20,true,true,0.9714720836435985,22293.333333333332,15915093.333333327
4110,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.8971169170240376,27050.833333333336,21395055.0
4111,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.7175188341780411,20084.166666666664,12296588.333333327
4112,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.952627165317581,19398.5,11401107.666666664
4113,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.836598661456064,24913.166666666664,18603262.33333333
4114,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.8022991255103215,24350.333333333336,17868202.0
4115,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.8835858858483218,24260.5,17750879.666666664
4116,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.7386770807207682,22144.833333333332,14987819.0
4117,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.6079281662701649,20309.666666666664,12591091.333333327
4118,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.7770356632460543,23780.166666666668,17123564.333333336
4119,date ('2023-11-01 23:55:00'),50,30,16,22,true,true,0.7482082217096585,24465.833333333332,18019044.99999999
4120,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.8445009887412349,24671.166666666664,17553877.0
4121,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.6862425113586107,16718.166666666668,7167259.0
4122,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.8679080092301036,18421.333333333332,9391594.666666664
4123,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.6761019573758126,28614.666666666664,22704088.0
4124,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.7095657960916552,25472.333333333332,18600200.666666664
4125,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.7705326659273466,22817.666666666668,15133206.000000011
4126,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.900765053083232,23255.833333333336,15705451.666666673
4127,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.7599356312540609,17937.333333333336,8759490.666666673
4128,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.5286036528214648,20773.5,12463524.333333336
4129,date ('2023-11-01 23:55:00'),50,30,16,24,true,true,0.86395709430567,23323.666666666668,15794042.000000011
4130,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.697403931103934,26212.999999999996,18834177.99999999
4131,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.5566707424175489,22718.666666666668,14270578.666666673
4132,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.9285108860884322,23591.333333333336,15410281.333333336
4133,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.9470719830728804,22396.000000000004,13849176.000000011
4134,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.6711276026850994,22900.166666666668,14507617.666666673
4135,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.7862475190989197,22370.333333333332,13815655.333333327
4136,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.6169393593028072,24073.500000000004,16039991.000000011
4137,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.9224424197652639,29421.333333333332,23024261.33333333
4138,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.6261685374781698,19448.000000000004,9999088.000000011
4139,date ('2023-11-01 23:55:00'),50,30,16,26,true,true,0.6844042359356931,24196.33333333333,16200411.333333317
4140,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.850336715239192,27542.166666666657,19836736.333333317
4141,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.7165020912601703,23695.833333333332,14813424.999999989
4142,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.8847076501740899,28451.5,21024325.666666664
4143,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.7004726639680918,25406.333333333332,17047337.99999999
4144,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.6426465745774175,24894.833333333332,16379318.999999989
4145,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.9065156852965333,21393.166666666668,11806142.333333336
4146,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.8364553276753502,23013.833333333336,13922733.0
4147,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.8218118590251755,30204.166666666664,23313308.33333333
4148,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.6719902074558208,28590.833333333332,21206294.99999999
4149,date ('2023-11-01 23:55:00'),50,30,16,28,true,true,0.5632552954323443,19129.000000000004,8849140.666666673
4150,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.6139872341707024,19581.833333333336,8707207.666666673
4151,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.7898630722135069,29061.999999999985,21088305.33333333
4152,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.6374330530448657,17081.166666666664,5441337.0
4153,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,1.0,24773.833333333336,15487959.666666673
4154,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.9751383162402892,26970.166666666668,18356371.00000001
4155,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.5849407959855704,26106.666666666668,17228640.00000001
4156,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.7468030888073703,23717.833333333332,14108823.666666664
4157,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.804036092467875,23705.0,14092063.333333336
4158,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.9304733806454453,20135.5,9430296.333333336
4159,date ('2023-11-01 23:55:00'),50,30,16,30,true,true,0.7945294758300947,23265.0,13517423.333333336
4160,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.9796683132354657,29766.000000000004,30074396.00000001
4161,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.8765643899067531,20065.833333333336,17405978.333333336
4162,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.7912199879915105,23294.333333333332,21622399.33333333
4163,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.9642125477478806,23464.833333333336,21845072.333333336
4164,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.6963997319587606,27582.5,27222745.0
4165,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.7491398964058057,17759.500000000004,14393907.000000006
4166,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.7641242618521686,20790.0,18351740.0
4167,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.9258649366163605,21316.166666666668,19038913.66666667
4168,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.49662218372803135,17733.833333333336,14360386.333333341
4169,date ('2023-11-01 23:55:00'),50,30,18,6,true,true,0.7512802019845022,22933.166666666664,21150715.666666664
4170,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.8711143994390671,22007.333333333332,19208244.0
4171,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.5199201790725687,20223.5,16878557.666666664
4172,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.9721792241108616,27287.333333333336,26103924.0
4173,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.8514794335115501,18997.000000000004,15276748.666666673
4174,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.9438089441578573,16463.333333333336,11967780.000000006
4175,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.8019315371105599,24249.5,22136513.666666664
4176,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.7711455618396155,23952.499999999996,21748631.666666653
4177,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.9334125684436618,17015.166666666664,12688474.333333332
4178,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.848959844847775,21492.166666666664,18535436.33333333
4179,date ('2023-11-01 23:55:00'),50,30,18,8,true,true,0.9613276414903804,21891.833333333336,19057401.00000001
4180,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.8752119666170638,22170.500000000004,18688006.333333336
4181,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.9028288097934845,26275.333333333336,24048918.66666667
4182,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.7205255832331928,25600.66666666667,23167804.000000022
4183,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.6232437976272373,23642.666666666668,20610656.00000001
4184,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.7845365265231594,20219.833333333336,16140435.666666673
4185,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.6285308810056139,17493.666666666664,12580061.999999994
4186,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.6454556359354399,20560.833333333336,16585781.666666673
4187,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.8163352330399102,19528.666666666664,15237772.0
4188,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,0.5399820398198945,21132.833333333336,17332813.66666667
4189,date ('2023-11-01 23:55:00'),50,30,18,10,true,true,1.0,29012.49999999999,27623658.333333317
4190,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.728343277797397,21085.16666666667,16537227.666666673
4191,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.7116514640024092,21224.5,16719197.0
4192,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.5818965938536289,23111.0,19182966.0
4193,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.7508289126430123,29982.33333333333,28156927.333333317
4194,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.8373862557572683,25750.999999999996,22630805.99999999
4195,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.8784943396595271,28286.499999999996,25942168.99999999
4196,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.7997862207040347,25950.833333333332,22891788.33333333
4197,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,1.0,20307.833333333336,15522030.333333336
4198,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.8021051887930079,28568.833333333332,26310896.33333333
4199,date ('2023-11-01 23:55:00'),50,30,18,12,true,true,0.8126323798169719,28897.0,26739482.0
4200,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.7241608007499171,31040.166666666664,28805124.33333333
4201,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.9846585476166246,23336.5,18744135.666666664
4202,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.8870435391619774,22515.166666666668,17671474.333333336
4203,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.7715285134542108,18439.666666666664,12348871.333333327
4204,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.8333746233862701,23175.166666666668,18533434.333333336
4205,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.7236503644225503,17922.666666666668,11673669.333333336
4206,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.7530256363074485,20934.833333333336,15607559.0
4207,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,1.0,24179.833333333332,19845528.99999999
4208,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.8226100888204808,19904.5,14261943.666666664
4209,date ('2023-11-01 23:55:00'),50,30,18,14,true,true,0.7761620216808407,31771.666666666664,29760463.33333333
4210,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.6546937140441964,23864.5,18700370.333333336
4211,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.9278575157934342,26904.166666666668,22670175.00000001
4212,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.5794540942559934,22130.16666666666,16435330.999999989
4213,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.9809202686554206,23002.833333333336,17575033.66666667
4214,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,1.0,19734.0,13305937.333333336
4215,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.9717005790198425,18463.500000000004,11646664.333333336
4216,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.816861501990488,22821.333333333332,17337994.666666664
4217,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,1.0,22001.83333333333,16267727.666666664
4218,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.8870796542902989,20353.666666666668,14115222.0
4219,date ('2023-11-01 23:55:00'),50,30,18,16,true,true,0.7789187435713135,23285.16666666667,17943761.000000022
4220,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.604310018737654,21789.166666666668,15256651.666666673
4221,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.9565032005563804,17101.333333333336,9134341.333333336
4222,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.980077720780548,21558.166666666664,14954965.666666664
4223,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.5505119580738045,21913.833333333336,15419466.333333347
4224,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.7637416904998534,28460.66666666668,23969630.666666694
4225,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.7966026205065376,28873.166666666668,24508355.66666667
4226,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.8952992875964438,24678.5,19030121.0
4227,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.8661812493127135,22605.0,16322130.0
4228,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.8661771963850825,17049.999999999996,9067299.999999989
4229,date ('2023-11-01 23:55:00'),50,30,18,18,true,true,0.9323255886850993,24438.333333333332,18716463.33333333
4230,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,1.0,22188.833333333332,15045283.0
4231,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,0.956668539298651,32077.83333333333,27960316.999999978
4232,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,0.7925219023534211,20837.666666666664,13280659.333333327
4233,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,1.0,23681.166666666664,16994270.33333333
4234,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,1.0,24761.0,18404532.666666664
4235,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,1.0,21319.83333333333,13910368.999999989
4236,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,0.7844079279273666,21934.0,14712470.666666664
4237,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,0.9808079944256228,22315.333333333332,15210492.0
4238,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,0.871361645017832,24242.166666666668,17726936.333333336
4239,date ('2023-11-01 23:55:00'),50,30,18,20,true,true,0.8820890592322912,28222.333333333336,22925034.0
4240,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,1.0,23096.333333333336,15497144.666666673
4241,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.7287233691989974,22476.666666666668,14687860.0
4242,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.7934965551603047,19752.333333333336,11129880.666666673
4243,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.8497008765222858,28840.166666666668,22998591.00000001
4244,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.9080187779839769,21748.833333333332,13737309.666666664
4245,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.6883996083609087,22561.000000000004,14797999.333333347
4246,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.7275972441055737,22667.333333333332,14936870.666666664
4247,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,1.0,18619.333333333336,9650182.666666673
4248,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.6836783156208766,26935.333333333332,20510878.666666664
4249,date ('2023-11-01 23:55:00'),50,30,18,22,true,true,0.6814282426383388,25184.500000000004,18224290.333333347
4250,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.973993059018499,21477.499999999996,12649614.999999989
4251,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.6924079123929431,22016.5,13353549.0
4252,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,1.0,21873.500000000004,13166791.000000011
4253,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.7322981712280293,17609.166666666664,7597571.666666653
4254,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.657175762766849,24662.0,16808572.0
4255,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.86097433334875,20509.5,11385407.0
4256,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.790275506998259,23639.0,15472534.0
4257,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.7537892884802804,27961.999999999996,21118371.99999999
4258,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.8802397339752953,24882.000000000004,17095892.00000001
4259,date ('2023-11-01 23:55:00'),50,30,18,24,true,true,0.9264544230999123,21244.666666666664,12345534.666666653
4260,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.8257338052393988,26667.666666666668,18694639.333333336
4261,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.7825409083171525,26016.833333333332,17844650.99999999
4262,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.8833132073321431,20698.333333333336,10898690.0
4263,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,1.0,21303.333333333332,11688820.0
4264,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.9463929197014498,22108.166666666664,12739932.333333327
4265,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.9053463260243897,24385.16666666667,15713694.333333347
4266,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.48286355662245417,22142.999999999996,12785424.666666664
4267,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.8607798324791958,19117.999999999996,8834774.666666664
4268,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.9845790056393277,25334.833333333332,16953958.99999999
4269,date ('2023-11-01 23:55:00'),50,30,18,26,true,true,0.6521523189159208,24159.666666666668,15419191.333333336
4270,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.7762021310986085,19974.16666666667,9219595.000000011
4271,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.9743563277967298,26075.5,17187936.333333336
4272,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.9541732920436177,27787.833333333332,19424243.666666664
4273,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.7614580024910669,25571.333333333332,16529494.666666664
4274,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.8339786407477577,23211.833333333336,13447987.666666673
4275,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.7975110433059744,23532.666666666668,13866996.000000011
4276,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.7545014813675436,24990.166666666668,15770491.000000011
4277,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.7206006481632625,22566.5,12605182.333333336
4278,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.8561602225579408,25807.83333333333,16838363.666666653
4279,date ('2023-11-01 23:55:00'),50,30,18,28,true,true,0.835234735924979,20865.166666666664,10383241.0
4280,date ('2023-11-01 23:55:00'),50,30,18,30,true,true,0.7785748604150025,28088.5,19083581.0
4281,date ('2023-11-01 23:55:00'),50,30,18,30,true,true,0.7429752788030088,27490.833333333336,18303028.333333336
4282,date ('2023-11-01 23:55:00'),50,30,18,30,true,true,0.7095127927925331,21367.500000000004,10305955.000000011
4283,date ('2023-11-01 23:55:00'),50,30,18,30,true,true,0.9163509920516598,23653.666666666668,13291688.666666673
4284,date ('2023-11-01 23:55:00'),50,30,18,30,true,true,0.7337694959224048,26497.166666666664,17005299.666666664
4285,date ('2023-11-01 23:55:00'),50,30,18,30,true,true,0.9818850879529039,18725.666666666668,6855720.6666666735
4286,date ('2023-11-01 23:55:00'),50,30,18,30,true,true,0.8593851673192611,19294.0,7597964.0
