int(self),current_date,self.nb_electrical,self.nb_gasoline,self.nb_activeCS_Cparking,self.nb_activeCS_Jparking,self.policy_prohibit_parking,self.policy_force_moving,self.avg_statisfied_day
1075,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5503453289712829
1076,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1077,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7598901098901092
1078,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9205128205128207
1079,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1080,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1081,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7516980435585093
1082,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8661577608142492
1083,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6886554621848732
1084,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8381679389312976
1085,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9487288135593221
1086,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5685164835164834
1087,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.49770992366412226
1088,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6384223918575069
1089,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.911450381679388
1090,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9461538461538453
1091,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5123249299719899
1092,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1093,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7931479462013818
1094,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1095,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8841807909604532
1096,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1097,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1098,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.48435897435897424
1099,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9389830508474579
1100,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6298901098901092
1101,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.835769230769231
1102,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6811538461538463
1103,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7701017811704834
1104,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9220512820512814
1105,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1106,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8745787545787551
1107,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.970384615384615
1108,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7585897435897438
1109,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8268765133171896
1110,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1111,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.801977401129943
1112,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8827731092436978
1113,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8531593406593394
1114,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1115,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6096153846153829
1116,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9554945054945043
1117,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8549435028248598
1118,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8888418079096048
1119,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.697478991596638
1120,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1121,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8273536895674305
1122,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6727826245001819
1123,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7717086834733901
1124,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9338461538461524
1125,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6950968523002425
1126,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9313131313131304
1127,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1128,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.42811704834605646
1129,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8046728971962617
1130,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9797435897435895
1131,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6476007326007327
1132,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1133,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1134,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8815384615384605
1135,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9145480225988691
1136,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8175390766993804
1137,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1138,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7488004362050161
1139,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8088827838827832
1140,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6156862745098038
1141,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8669963369963357
1142,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7051282051282061
1143,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1144,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9423076923076915
1145,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.756684981684981
1146,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7831501831501819
1147,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.78510989010989
1148,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1149,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1150,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9398305084745755
1151,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9092307692307684
1152,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.804071246819338
1153,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1154,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.74910941475827
1155,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8142307692307691
1156,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7165374677002584
1157,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1158,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5487179487179497
1159,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8134615384615373
1160,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9316989507667478
1161,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6588461538461536
1162,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.2764857881136949
1163,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9929487179487178
1164,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6932773109243697
1165,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8784615384615376
1166,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1167,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1168,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1169,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1170,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1171,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1172,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.734358974358974
1173,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9551526717557252
1174,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6887179487179487
1175,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8240896358543417
1176,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.920283533260631
1177,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1178,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.4824427480916032
1179,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1180,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8536630036630027
1181,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1182,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8972918938567795
1183,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1184,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8425141242937866
1185,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1186,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8464102564102551
1187,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.872510822510824
1188,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9326923076923077
1189,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.35302197802197754
1190,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1191,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1192,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1193,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8337662337662327
1194,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7232824427480915
1195,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6734615384615387
1196,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8247435897435885
1197,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.964689265536723
1198,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1199,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7882051282051266
1200,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7523443223443212
1201,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1202,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.742344322344322
1203,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9066666666666668
1204,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9646153846153844
1205,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7901831501831493
1206,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1207,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7299741602067186
1208,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1209,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1210,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7657692307692302
1211,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9061250454380214
1212,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1213,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7249999999999995
1214,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1215,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1216,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1217,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8670483460559807
1218,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5440748818611414
1219,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8305084745762719
1220,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5512820512820512
1221,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8193406593406607
1222,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7432569974554716
1223,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1224,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9149400218102496
1225,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8912454212454223
1226,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.881043256997455
1227,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8030586080586073
1228,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.855769230769232
1229,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1230,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9373076923076923
1231,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1232,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9094147582697188
1233,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1234,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.4343874954561984
1235,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8530701754385968
1236,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8648717948717942
1237,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7277353689567433
1238,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8841758241758256
1239,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1240,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.864957264957264
1241,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9560159941839325
1242,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9464285714285718
1243,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8147069597069586
1244,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1245,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8661721611721603
1246,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9415384615384615
1247,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1248,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8715012722646319
1249,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1250,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8567493946731233
1251,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1252,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1253,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7748091603053426
1254,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9249999999999998
1255,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8861538461538462
1256,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1257,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1258,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6666666666666656
1259,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6442307692307697
1260,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1261,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5046153846153842
1262,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9584615384615379
1263,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8197435897435889
1264,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5327102803738316
1265,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9326923076923077
1266,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6915121773900396
1267,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8434065934065933
1268,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9615139949109411
1269,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9164065626250485
1270,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1271,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8742820792439102
1272,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5466666666666673
1273,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1274,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1275,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9127725856697818
1276,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1277,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9368864468864456
1278,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.592087912087913
1279,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9080152671755725
1280,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6679292929292928
1281,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7715384615384613
1282,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1283,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.49523809523809575
1284,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8258071025020186
1285,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7358490566037739
1286,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7156684981684978
1287,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1288,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9400581606688464
1289,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7586446886446891
1290,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6857692307692308
1291,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7711864406779656
1292,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9719887955182069
1293,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8719230769230771
1294,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1295,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8461538461538446
1296,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7752100840336135
1297,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.789780219780218
1298,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.950847457627118
1299,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.4469230769230764
1300,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6993345543345542
1301,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1302,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8134860050890576
1303,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1304,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6999999999999987
1305,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1306,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9361538461538463
1307,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8125
1308,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9907692307692306
1309,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.83168498168498
1310,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8881136950904388
1311,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7334615384615397
1312,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7930570701563068
1313,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7653846153846153
1314,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8224299065420558
1315,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7241730279898224
1316,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1317,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9423076923076923
1318,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8750000000000004
1319,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1320,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9876923076923075
1321,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1322,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7758974358974358
1323,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1324,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7290076335877872
1325,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.648099239695877
1326,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.885897435897436
1327,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7604761904761906
1328,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.772010178117048
1329,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8994871794871782
1330,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1331,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8865139949109427
1332,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.82092413236481
1333,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8701831501831488
1334,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7443111595783352
1335,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1336,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1337,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8864102564102553
1338,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.540769230769231
1339,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.766149870801034
1340,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6338461538461547
1341,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8411016949152548
1342,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9242424242424232
1343,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1344,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1345,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6317796610169487
1346,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.929459241323647
1347,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6541025641025636
1348,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9216880341880338
1349,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6611538461538458
1350,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9369230769230759
1351,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7487179487179473
1352,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8901308615049072
1353,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.603846153846154
1354,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7728937728937703
1355,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1356,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8578205128205133
1357,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.850872410032715
1358,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1359,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1360,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8700000000000002
1361,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.906282051282051
1362,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9055128205128206
1363,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9031593406593421
1364,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.933206106870229
1365,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9096045197740111
1366,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7266239316239306
1367,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1368,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.5518207282913165
1369,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8021628498727736
1370,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8812271062271053
1371,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9166666666666653
1372,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1373,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1374,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9392307692307675
1375,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7488461538461538
1376,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1377,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9556093623890244
1378,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1379,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1380,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7232492997198884
1381,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7898582333696829
1382,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8175936023264259
1383,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9955128205128204
1384,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1385,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8713740458015262
1386,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1387,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1388,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6934615384615364
1389,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9117593602326426
1390,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7962559069429295
1391,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.940677966101695
1392,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8662849872773524
1393,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6786255411255417
1394,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9076388888888888
1395,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8930250305250303
1396,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9325699745547061
1397,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9120774263904033
1398,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.865842490842492
1399,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7811721611721605
1400,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1401,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.761721611721611
1402,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8103773584905642
1403,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.3894056847545223
1404,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7727008360596146
1405,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9276081424936388
1406,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6246819338422392
1407,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6459923664122135
1408,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1409,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1410,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.9615384615384605
1411,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.6060805860805866
1412,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1413,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1414,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8709923664122119
1415,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1416,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1417,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.824212454212455
1418,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7317765567765564
1419,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.838711843711843
1420,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7141509433962264
1421,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7344139194139192
1422,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1423,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1424,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.7491525423728812
1425,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,1.0
1426,date ('2023-11-01 23:55:00'),10,30,7,6,false,false,0.8637005649717511
