air_temp,ghi,wind_speed_100m,period_end
26,0,3.7,2024-05-14 00:25:00+07:00
26,0,3.7,2024-05-14 00:30:00+07:00
26,0,3.7,2024-05-14 00:35:00+07:00
26,0,3.7,2024-05-14 00:40:00+07:00
26,0,3.7,2024-05-14 00:45:00+07:00
25,0,3.8,2024-05-14 00:50:00+07:00
25,0,3.8,2024-05-14 00:55:00+07:00
25,0,3.8,2024-05-14 01:00:00+07:00
25,0,3.8,2024-05-14 01:05:00+07:00
25,0,3.8,2024-05-14 01:10:00+07:00
25,0,3.8,2024-05-14 01:15:00+07:00
25,0,3.7,2024-05-14 01:20:00+07:00
25,0,3.7,2024-05-14 01:25:00+07:00
25,0,3.7,2024-05-14 01:30:00+07:00
26,0,3.7,2024-05-14 01:35:00+07:00
26,0,3.7,2024-05-14 01:40:00+07:00
26,0,3.6,2024-05-14 01:45:00+07:00
26,0,3.6,2024-05-14 01:50:00+07:00
26,0,3.6,2024-05-14 01:55:00+07:00
26,0,3.6,2024-05-14 02:00:00+07:00
26,0,3.6,2024-05-14 02:05:00+07:00
26,0,3.6,2024-05-14 02:10:00+07:00
26,0,3.5,2024-05-14 02:15:00+07:00
25,0,3.5,2024-05-14 02:20:00+07:00
25,0,3.5,2024-05-14 02:25:00+07:00
25,0,3.5,2024-05-14 02:30:00+07:00
25,0,3.4,2024-05-14 02:35:00+07:00
25,0,3.4,2024-05-14 02:40:00+07:00
25,0,3.4,2024-05-14 02:45:00+07:00
25,0,3.4,2024-05-14 02:50:00+07:00
25,0,3.4,2024-05-14 02:55:00+07:00
25,0,3.3,2024-05-14 03:00:00+07:00
25,0,3.3,2024-05-14 03:05:00+07:00
25,0,3.3,2024-05-14 03:10:00+07:00
25,0,3.3,2024-05-14 03:15:00+07:00
25,0,3.2,2024-05-14 03:20:00+07:00
25,0,3.2,2024-05-14 03:25:00+07:00
25,0,3.2,2024-05-14 03:30:00+07:00
25,0,3.2,2024-05-14 03:35:00+07:00
25,0,3.2,2024-05-14 03:40:00+07:00
25,0,3.2,2024-05-14 03:45:00+07:00
25,0,3.1,2024-05-14 03:50:00+07:00
25,0,3.1,2024-05-14 03:55:00+07:00
25,0,3.1,2024-05-14 04:00:00+07:00
25,0,3.1,2024-05-14 04:05:00+07:00
25,0,3.2,2024-05-14 04:10:00+07:00
25,0,3.2,2024-05-14 04:15:00+07:00
25,0,3.2,2024-05-14 04:20:00+07:00
25,0,3.2,2024-05-14 04:25:00+07:00
25,0,3.3,2024-05-14 04:30:00+07:00
26,0,3.3,2024-05-14 04:35:00+07:00
26,0,3.3,2024-05-14 04:40:00+07:00
26,0,3.4,2024-05-14 04:45:00+07:00
26,0,3.4,2024-05-14 04:50:00+07:00
26,0,3.5,2024-05-14 04:55:00+07:00
26,0,3.5,2024-05-14 05:00:00+07:00
26,0,3.5,2024-05-14 05:05:00+07:00
26,0,3.5,2024-05-14 05:10:00+07:00
26,0,3.4,2024-05-14 05:15:00+07:00
26,0,3.4,2024-05-14 05:20:00+07:00
26,0,3.4,2024-05-14 05:25:00+07:00
26,2,3.3,2024-05-14 05:30:00+07:00
26,6,3.3,2024-05-14 05:35:00+07:00
26,12,3.3,2024-05-14 05:40:00+07:00
25,20,3.2,2024-05-14 05:45:00+07:00
25,28,3.2,2024-05-14 05:50:00+07:00
25,45,3.2,2024-05-14 05:55:00+07:00
25,55,3.1,2024-05-14 06:00:00+07:00
25,66,3.1,2024-05-14 06:05:00+07:00
25,78,3.0,2024-05-14 06:10:00+07:00
25,91,3.0,2024-05-14 06:15:00+07:00
25,80,2.9,2024-05-14 06:20:00+07:00
26,90,2.8,2024-05-14 06:25:00+07:00
26,94,2.8,2024-05-14 06:30:00+07:00
26,101,2.7,2024-05-14 06:35:00+07:00
26,111,2.7,2024-05-14 06:40:00+07:00
26,115,2.6,2024-05-14 06:45:00+07:00
26,124,2.5,2024-05-14 06:50:00+07:00
26,132,2.5,2024-05-14 06:55:00+07:00
26,148,2.4,2024-05-14 07:00:00+07:00
26,156,2.4,2024-05-14 07:05:00+07:00
26,169,2.3,2024-05-14 07:10:00+07:00
26,182,2.3,2024-05-14 07:15:00+07:00
26,194,2.2,2024-05-14 07:20:00+07:00
26,198,2.2,2024-05-14 07:25:00+07:00
26,191,2.1,2024-05-14 07:30:00+07:00
26,204,2.1,2024-05-14 07:35:00+07:00
26,227,2.0,2024-05-14 07:40:00+07:00
26,219,2.0,2024-05-14 07:45:00+07:00
26,218,1.9,2024-05-14 07:50:00+07:00
26,212,1.9,2024-05-14 07:55:00+07:00
26,269,1.8,2024-05-14 08:00:00+07:00
26,299,1.8,2024-05-14 08:05:00+07:00
26,357,1.8,2024-05-14 08:10:00+07:00
27,437,1.7,2024-05-14 08:15:00+07:00
27,460,1.7,2024-05-14 08:20:00+07:00
27,476,1.7,2024-05-14 08:25:00+07:00
27,419,1.7,2024-05-14 08:30:00+07:00
27,363,1.6,2024-05-14 08:35:00+07:00
28,359,1.6,2024-05-14 08:40:00+07:00
28,370,1.6,2024-05-14 08:45:00+07:00
28,396,1.6,2024-05-14 08:50:00+07:00
28,415,1.5,2024-05-14 08:55:00+07:00
29,409,1.5,2024-05-14 09:00:00+07:00
29,402,1.5,2024-05-14 09:05:00+07:00
29,354,1.4,2024-05-14 09:10:00+07:00
29,330,1.3,2024-05-14 09:15:00+07:00
29,337,1.2,2024-05-14 09:20:00+07:00
29,370,1.1,2024-05-14 09:25:00+07:00
29,395,1.1,2024-05-14 09:30:00+07:00
29,430,1.0,2024-05-14 09:35:00+07:00
30,464,0.9,2024-05-14 09:40:00+07:00
30,536,0.8,2024-05-14 09:45:00+07:00
30,630,0.8,2024-05-14 09:50:00+07:00
30,665,0.7,2024-05-14 09:55:00+07:00
30,787,0.6,2024-05-14 10:00:00+07:00
30,797,0.5,2024-05-14 10:05:00+07:00
30,806,0.5,2024-05-14 10:10:00+07:00
30,815,0.4,2024-05-14 10:15:00+07:00
30,823,0.3,2024-05-14 10:20:00+07:00
30,826,0.3,2024-05-14 10:25:00+07:00
30,804,0.3,2024-05-14 10:30:00+07:00
30,780,0.3,2024-05-14 10:35:00+07:00
30,767,0.3,2024-05-14 10:40:00+07:00
30,753,0.4,2024-05-14 10:45:00+07:00
30,749,0.5,2024-05-14 10:50:00+07:00
30,755,0.6,2024-05-14 10:55:00+07:00
30,714,0.7,2024-05-14 11:00:00+07:00
30,705,0.8,2024-05-14 11:05:00+07:00
30,682,0.8,2024-05-14 11:10:00+07:00
30,683,0.9,2024-05-14 11:15:00+07:00
31,619,1.0,2024-05-14 11:20:00+07:00
31,555,1.0,2024-05-14 11:25:00+07:00
31,564,1.1,2024-05-14 11:30:00+07:00
31,573,1.2,2024-05-14 11:35:00+07:00
31,613,1.2,2024-05-14 11:40:00+07:00
31,685,1.3,2024-05-14 11:45:00+07:00
31,730,1.3,2024-05-14 11:50:00+07:00
31,760,1.4,2024-05-14 11:55:00+07:00
31,775,1.5,2024-05-14 12:00:00+07:00
31,790,1.5,2024-05-14 12:05:00+07:00
31,837,1.6,2024-05-14 12:10:00+07:00
31,867,1.6,2024-05-14 12:15:00+07:00
31,878,1.6,2024-05-14 12:20:00+07:00
31,857,1.7,2024-05-14 12:25:00+07:00
31,808,1.7,2024-05-14 12:30:00+07:00
31,736,1.7,2024-05-14 12:35:00+07:00
31,610,1.8,2024-05-14 12:40:00+07:00
31,544,1.8,2024-05-14 12:45:00+07:00
31,475,1.8,2024-05-14 12:50:00+07:00
31,460,1.9,2024-05-14 12:55:00+07:00
31,460,1.9,2024-05-14 13:00:00+07:00
31,448,1.9,2024-05-14 13:05:00+07:00
31,471,1.9,2024-05-14 13:10:00+07:00
32,422,2.0,2024-05-14 13:15:00+07:00
32,436,2.0,2024-05-14 13:20:00+07:00
32,422,2.0,2024-05-14 13:25:00+07:00
32,418,2.0,2024-05-14 13:30:00+07:00
32,414,2.0,2024-05-14 13:35:00+07:00
32,476,2.0,2024-05-14 13:40:00+07:00
32,504,2.1,2024-05-14 13:45:00+07:00
32,497,2.1,2024-05-14 13:50:00+07:00
32,535,2.1,2024-05-14 13:55:00+07:00
32,575,2.1,2024-05-14 14:00:00+07:00
32,617,2.1,2024-05-14 14:05:00+07:00
32,714,2.2,2024-05-14 14:10:00+07:00
32,697,2.2,2024-05-14 14:15:00+07:00
32,680,2.3,2024-05-14 14:20:00+07:00
32,682,2.3,2024-05-14 14:25:00+07:00
32,647,2.4,2024-05-14 14:30:00+07:00
32,623,2.4,2024-05-14 14:35:00+07:00
32,580,2.5,2024-05-14 14:40:00+07:00
32,520,2.5,2024-05-14 14:45:00+07:00
32,471,2.6,2024-05-14 14:50:00+07:00
32,434,2.7,2024-05-14 14:55:00+07:00
32,399,2.7,2024-05-14 15:00:00+07:00
32,387,2.8,2024-05-14 15:05:00+07:00
32,384,2.9,2024-05-14 15:10:00+07:00
32,379,3.0,2024-05-14 15:15:00+07:00
32,353,3.2,2024-05-14 15:20:00+07:00
32,334,3.3,2024-05-14 15:25:00+07:00
32,329,3.4,2024-05-14 15:30:00+07:00
32,324,3.5,2024-05-14 15:35:00+07:00
32,312,3.6,2024-05-14 15:40:00+07:00
32,299,3.7,2024-05-14 15:45:00+07:00
32,281,3.9,2024-05-14 15:50:00+07:00
32,264,4.0,2024-05-14 15:55:00+07:00
32,258,4.1,2024-05-14 16:00:00+07:00
32,246,4.2,2024-05-14 16:05:00+07:00
32,226,4.3,2024-05-14 16:10:00+07:00
32,207,4.3,2024-05-14 16:15:00+07:00
32,200,4.4,2024-05-14 16:20:00+07:00
32,186,4.5,2024-05-14 16:25:00+07:00
31,187,4.5,2024-05-14 16:30:00+07:00
31,187,4.6,2024-05-14 16:35:00+07:00
31,168,4.7,2024-05-14 16:40:00+07:00
31,153,4.7,2024-05-14 16:45:00+07:00
30,145,4.8,2024-05-14 16:50:00+07:00
30,131,4.9,2024-05-14 16:55:00+07:00
30,120,4.9,2024-05-14 17:00:00+07:00
30,110,5.0,2024-05-14 17:05:00+07:00
30,99,5.1,2024-05-14 17:10:00+07:00
30,86,5.2,2024-05-14 17:15:00+07:00
30,76,5.3,2024-05-14 17:20:00+07:00
30,62,5.3,2024-05-14 17:25:00+07:00
30,55,5.4,2024-05-14 17:30:00+07:00
30,47,5.5,2024-05-14 17:35:00+07:00
30,41,5.6,2024-05-14 17:40:00+07:00
30,35,5.7,2024-05-14 17:45:00+07:00
30,30,5.7,2024-05-14 17:50:00+07:00
30,25,5.8,2024-05-14 17:55:00+07:00
30,22,5.9,2024-05-14 18:00:00+07:00
30,17,6.0,2024-05-14 18:05:00+07:00
30,11,6.0,2024-05-14 18:10:00+07:00
30,6,6.1,2024-05-14 18:15:00+07:00
30,2,6.1,2024-05-14 18:20:00+07:00
30,0,6.2,2024-05-14 18:25:00+07:00
30,0,6.2,2024-05-14 18:30:00+07:00
29,0,6.3,2024-05-14 18:35:00+07:00
29,0,6.4,2024-05-14 18:40:00+07:00
29,0,6.4,2024-05-14 18:45:00+07:00
29,0,6.5,2024-05-14 18:50:00+07:00
29,0,6.5,2024-05-14 18:55:00+07:00
29,0,6.6,2024-05-14 19:00:00+07:00
29,0,6.6,2024-05-14 19:05:00+07:00
29,0,6.6,2024-05-14 19:10:00+07:00
29,0,6.5,2024-05-14 19:15:00+07:00
29,0,6.5,2024-05-14 19:20:00+07:00
29,0,6.5,2024-05-14 19:25:00+07:00
29,0,6.5,2024-05-14 19:30:00+07:00
29,0,6.4,2024-05-14 19:35:00+07:00
29,0,6.4,2024-05-14 19:40:00+07:00
29,0,6.4,2024-05-14 19:45:00+07:00
29,0,6.4,2024-05-14 19:50:00+07:00
29,0,6.3,2024-05-14 19:55:00+07:00
29,0,6.3,2024-05-14 20:00:00+07:00
29,0,6.3,2024-05-14 20:05:00+07:00
29,0,6.2,2024-05-14 20:10:00+07:00
29,0,6.2,2024-05-14 20:15:00+07:00
29,0,6.1,2024-05-14 20:20:00+07:00
29,0,6.1,2024-05-14 20:25:00+07:00
29,0,6.0,2024-05-14 20:30:00+07:00
29,0,6.0,2024-05-14 20:35:00+07:00
28,0,5.9,2024-05-14 20:40:00+07:00
28,0,5.9,2024-05-14 20:45:00+07:00
28,0,5.8,2024-05-14 20:50:00+07:00
28,0,5.8,2024-05-14 20:55:00+07:00
28,0,5.7,2024-05-14 21:00:00+07:00
28,0,5.7,2024-05-14 21:05:00+07:00
28,0,5.6,2024-05-14 21:10:00+07:00
28,0,5.6,2024-05-14 21:15:00+07:00
28,0,5.5,2024-05-14 21:20:00+07:00
28,0,5.4,2024-05-14 21:25:00+07:00
28,0,5.3,2024-05-14 21:30:00+07:00
28,0,5.3,2024-05-14 21:35:00+07:00
28,0,5.2,2024-05-14 21:40:00+07:00
28,0,5.1,2024-05-14 21:45:00+07:00
28,0,5.1,2024-05-14 21:50:00+07:00
28,0,5.0,2024-05-14 21:55:00+07:00
27,0,4.9,2024-05-14 22:00:00+07:00
27,0,4.9,2024-05-14 22:05:00+07:00
27,0,4.8,2024-05-14 22:10:00+07:00
27,0,4.7,2024-05-14 22:15:00+07:00
27,0,4.7,2024-05-14 22:20:00+07:00
27,0,4.6,2024-05-14 22:25:00+07:00
27,0,4.6,2024-05-14 22:30:00+07:00
27,0,4.5,2024-05-14 22:35:00+07:00
27,0,4.5,2024-05-14 22:40:00+07:00
27,0,4.4,2024-05-14 22:45:00+07:00
27,0,4.4,2024-05-14 22:50:00+07:00
27,0,4.3,2024-05-14 22:55:00+07:00
27,0,4.3,2024-05-14 23:00:00+07:00
27,0,4.2,2024-05-14 23:05:00+07:00
27,0,4.2,2024-05-14 23:10:00+07:00
27,0,4.1,2024-05-14 23:15:00+07:00
27,0,4.1,2024-05-14 23:20:00+07:00
27,0,4.0,2024-05-14 23:25:00+07:00
27,0,4.0,2024-05-14 23:30:00+07:00
27,0,3.9,2024-05-14 23:35:00+07:00
27,0,3.9,2024-05-14 23:40:00+07:00
27,0,3.9,2024-05-14 23:45:00+07:00
27,0,3.8,2024-05-14 23:50:00+07:00
27,0,3.8,2024-05-14 23:55:00+07:00
27,0,3.7,2024-05-15 00:00:00+07:00
27,0,3.7,2024-05-15 00:05:00+07:00
27,0,3.7,2024-05-15 00:10:00+07:00
27,0,3.6,2024-05-15 00:15:00+07:00
27,0,3.6,2024-05-15 00:20:00+07:00
27,0,3.6,2024-05-15 00:25:00+07:00
27,0,3.6,2024-05-15 00:30:00+07:00
27,0,3.6,2024-05-15 00:35:00+07:00
27,0,3.6,2024-05-15 00:40:00+07:00
27,0,3.6,2024-05-15 00:45:00+07:00
27,0,3.5,2024-05-15 00:50:00+07:00
27,0,3.5,2024-05-15 00:55:00+07:00
27,0,3.5,2024-05-15 01:00:00+07:00
27,0,3.5,2024-05-15 01:05:00+07:00
27,0,3.4,2024-05-15 01:10:00+07:00
27,0,3.4,2024-05-15 01:15:00+07:00
27,0,3.4,2024-05-15 01:20:00+07:00
27,0,3.3,2024-05-15 01:25:00+07:00
27,0,3.3,2024-05-15 01:30:00+07:00
27,0,3.3,2024-05-15 01:35:00+07:00
27,0,3.2,2024-05-15 01:40:00+07:00
27,0,3.2,2024-05-15 01:45:00+07:00
27,0,3.2,2024-05-15 01:50:00+07:00
27,0,3.2,2024-05-15 01:55:00+07:00
27,0,3.1,2024-05-15 02:00:00+07:00
27,0,3.1,2024-05-15 02:05:00+07:00
27,0,3.1,2024-05-15 02:10:00+07:00
27,0,3.1,2024-05-15 02:15:00+07:00
27,0,3.1,2024-05-15 02:20:00+07:00
27,0,3.1,2024-05-15 02:25:00+07:00
27,0,3.1,2024-05-15 02:30:00+07:00
27,0,3.1,2024-05-15 02:35:00+07:00
27,0,3.1,2024-05-15 02:40:00+07:00
27,0,3.1,2024-05-15 02:45:00+07:00
27,0,3.1,2024-05-15 02:50:00+07:00
27,0,3.2,2024-05-15 02:55:00+07:00
27,0,3.2,2024-05-15 03:00:00+07:00
27,0,3.2,2024-05-15 03:05:00+07:00
27,0,3.2,2024-05-15 03:10:00+07:00
27,0,3.2,2024-05-15 03:15:00+07:00
26,0,3.2,2024-05-15 03:20:00+07:00
26,0,3.2,2024-05-15 03:25:00+07:00
26,0,3.2,2024-05-15 03:30:00+07:00
26,0,3.2,2024-05-15 03:35:00+07:00
26,0,3.3,2024-05-15 03:40:00+07:00
26,0,3.3,2024-05-15 03:45:00+07:00
26,0,3.3,2024-05-15 03:50:00+07:00
26,0,3.3,2024-05-15 03:55:00+07:00
26,0,3.3,2024-05-15 04:00:00+07:00
26,0,3.3,2024-05-15 04:05:00+07:00
26,0,3.3,2024-05-15 04:10:00+07:00
26,0,3.4,2024-05-15 04:15:00+07:00
27,0,3.4,2024-05-15 04:20:00+07:00
27,0,3.4,2024-05-15 04:25:00+07:00
27,0,3.4,2024-05-15 04:30:00+07:00
27,0,3.4,2024-05-15 04:35:00+07:00
27,0,3.4,2024-05-15 04:40:00+07:00
27,0,3.5,2024-05-15 04:45:00+07:00
27,0,3.5,2024-05-15 04:50:00+07:00
27,0,3.5,2024-05-15 04:55:00+07:00
27,0,3.5,2024-05-15 05:00:00+07:00
27,0,3.6,2024-05-15 05:05:00+07:00
27,0,3.6,2024-05-15 05:10:00+07:00
27,0,3.6,2024-05-15 05:15:00+07:00
27,0,3.7,2024-05-15 05:20:00+07:00
27,0,3.7,2024-05-15 05:25:00+07:00
27,3,3.8,2024-05-15 05:30:00+07:00
27,7,3.8,2024-05-15 05:35:00+07:00
27,13,3.8,2024-05-15 05:40:00+07:00
27,21,3.9,2024-05-15 05:45:00+07:00
27,29,3.9,2024-05-15 05:50:00+07:00
27,45,4.0,2024-05-15 05:55:00+07:00
27,55,4.0,2024-05-15 06:00:00+07:00
27,66,4.0,2024-05-15 06:05:00+07:00
27,78,3.9,2024-05-15 06:10:00+07:00
27,90,3.8,2024-05-15 06:15:00+07:00
27,104,3.8,2024-05-15 06:20:00+07:00
27,118,3.7,2024-05-15 06:25:00+07:00
27,116,3.6,2024-05-15 06:30:00+07:00
27,111,3.6,2024-05-15 06:35:00+07:00
27,107,3.5,2024-05-15 06:40:00+07:00
27,119,3.4,2024-05-15 06:45:00+07:00
27,120,3.4,2024-05-15 06:50:00+07:00
27,132,3.3,2024-05-15 06:55:00+07:00
27,151,3.2,2024-05-15 07:00:00+07:00
27,172,3.2,2024-05-15 07:05:00+07:00
27,223,3.3,2024-05-15 07:10:00+07:00
27,262,3.3,2024-05-15 07:15:00+07:00
28,285,3.3,2024-05-15 07:20:00+07:00
28,306,3.4,2024-05-15 07:25:00+07:00
28,323,3.4,2024-05-15 07:30:00+07:00
28,340,3.4,2024-05-15 07:35:00+07:00
28,347,3.5,2024-05-15 07:40:00+07:00
28,329,3.5,2024-05-15 07:45:00+07:00
28,280,3.5,2024-05-15 07:50:00+07:00
28,255,3.6,2024-05-15 07:55:00+07:00
28,237,3.6,2024-05-15 08:00:00+07:00
28,253,3.6,2024-05-15 08:05:00+07:00
28,235,3.5,2024-05-15 08:10:00+07:00
28,268,3.5,2024-05-15 08:15:00+07:00
28,272,3.5,2024-05-15 08:20:00+07:00
28,282,3.4,2024-05-15 08:25:00+07:00
28,278,3.4,2024-05-15 08:30:00+07:00
28,218,3.3,2024-05-15 08:35:00+07:00
29,190,3.3,2024-05-15 08:40:00+07:00
29,168,3.2,2024-05-15 08:45:00+07:00
29,214,3.2,2024-05-15 08:50:00+07:00
29,253,3.1,2024-05-15 08:55:00+07:00
29,246,3.1,2024-05-15 09:00:00+07:00
29,267,3.0,2024-05-15 09:05:00+07:00
29,212,3.0,2024-05-15 09:10:00+07:00
29,198,2.9,2024-05-15 09:15:00+07:00
29,209,2.8,2024-05-15 09:20:00+07:00
29,221,2.8,2024-05-15 09:25:00+07:00
29,193,2.7,2024-05-15 09:30:00+07:00
29,186,2.7,2024-05-15 09:35:00+07:00
29,227,2.6,2024-05-15 09:40:00+07:00
30,226,2.6,2024-05-15 09:45:00+07:00
30,225,2.5,2024-05-15 09:50:00+07:00
30,232,2.4,2024-05-15 09:55:00+07:00
30,245,2.4,2024-05-15 10:00:00+07:00
30,282,2.3,2024-05-15 10:05:00+07:00
30,280,2.3,2024-05-15 10:10:00+07:00
30,282,2.3,2024-05-15 10:15:00+07:00
30,284,2.3,2024-05-15 10:20:00+07:00
30,286,2.3,2024-05-15 10:25:00+07:00
30,287,2.3,2024-05-15 10:30:00+07:00
30,281,2.2,2024-05-15 10:35:00+07:00
30,315,2.2,2024-05-15 10:40:00+07:00
30,350,2.2,2024-05-15 10:45:00+07:00
30,405,2.2,2024-05-15 10:50:00+07:00
30,411,2.2,2024-05-15 10:55:00+07:00
30,341,2.2,2024-05-15 11:00:00+07:00
30,282,2.1,2024-05-15 11:05:00+07:00
30,218,2.1,2024-05-15 11:10:00+07:00
30,181,2.0,2024-05-15 11:15:00+07:00
30,147,2.0,2024-05-15 11:20:00+07:00
30,134,1.9,2024-05-15 11:25:00+07:00
30,181,1.9,2024-05-15 11:30:00+07:00
30,235,1.8,2024-05-15 11:35:00+07:00
30,234,1.8,2024-05-15 11:40:00+07:00
30,234,1.7,2024-05-15 11:45:00+07:00
30,260,1.7,2024-05-15 11:50:00+07:00
31,297,1.6,2024-05-15 11:55:00+07:00
31,307,1.6,2024-05-15 12:00:00+07:00
31,316,1.6,2024-05-15 12:05:00+07:00
31,326,1.6,2024-05-15 12:10:00+07:00
31,317,1.6,2024-05-15 12:15:00+07:00
31,315,1.6,2024-05-15 12:20:00+07:00
31,314,1.7,2024-05-15 12:25:00+07:00
31,304,1.7,2024-05-15 12:30:00+07:00
31,294,1.7,2024-05-15 12:35:00+07:00
31,319,1.7,2024-05-15 12:40:00+07:00
31,308,1.8,2024-05-15 12:45:00+07:00
31,377,1.8,2024-05-15 12:50:00+07:00
31,411,1.8,2024-05-15 12:55:00+07:00
31,360,1.8,2024-05-15 13:00:00+07:00
31,358,1.9,2024-05-15 13:05:00+07:00
31,297,2.1,2024-05-15 13:10:00+07:00
31,296,2.3,2024-05-15 13:15:00+07:00
31,318,2.4,2024-05-15 13:20:00+07:00
30,340,2.6,2024-05-15 13:25:00+07:00
30,353,2.8,2024-05-15 13:30:00+07:00
30,334,2.9,2024-05-15 13:35:00+07:00
30,316,3.1,2024-05-15 13:40:00+07:00
30,294,3.3,2024-05-15 13:45:00+07:00
30,265,3.4,2024-05-15 13:50:00+07:00
30,288,3.6,2024-05-15 13:55:00+07:00
30,289,3.8,2024-05-15 14:00:00+07:00
30,312,3.9,2024-05-15 14:05:00+07:00
30,328,4.0,2024-05-15 14:10:00+07:00
30,336,4.1,2024-05-15 14:15:00+07:00
29,369,4.2,2024-05-15 14:20:00+07:00
29,412,4.3,2024-05-15 14:25:00+07:00
29,421,4.3,2024-05-15 14:30:00+07:00
29,429,4.4,2024-05-15 14:35:00+07:00
29,436,4.5,2024-05-15 14:40:00+07:00
29,426,4.6,2024-05-15 14:45:00+07:00
29,399,4.7,2024-05-15 14:50:00+07:00
29,430,4.8,2024-05-15 14:55:00+07:00
29,461,4.9,2024-05-15 15:00:00+07:00
29,465,4.9,2024-05-15 15:05:00+07:00
29,419,4.9,2024-05-15 15:10:00+07:00
29,377,4.9,2024-05-15 15:15:00+07:00
29,316,4.9,2024-05-15 15:20:00+07:00
29,273,4.8,2024-05-15 15:25:00+07:00
29,270,4.8,2024-05-15 15:30:00+07:00
29,278,4.8,2024-05-15 15:35:00+07:00
29,262,4.8,2024-05-15 15:40:00+07:00
29,224,4.8,2024-05-15 15:45:00+07:00
29,215,4.7,2024-05-15 15:50:00+07:00
29,212,4.7,2024-05-15 15:55:00+07:00
29,200,4.7,2024-05-15 16:00:00+07:00
29,193,4.7,2024-05-15 16:05:00+07:00
29,193,4.7,2024-05-15 16:10:00+07:00
29,232,4.6,2024-05-15 16:15:00+07:00
29,190,4.6,2024-05-15 16:20:00+07:00
29,178,4.6,2024-05-15 16:25:00+07:00
29,171,4.6,2024-05-15 16:30:00+07:00
28,155,4.6,2024-05-15 16:35:00+07:00
28,144,4.5,2024-05-15 16:40:00+07:00
28,153,4.5,2024-05-15 16:45:00+07:00
28,116,4.5,2024-05-15 16:50:00+07:00
28,104,4.5,2024-05-15 16:55:00+07:00
28,100,4.5,2024-05-15 17:00:00+07:00
28,102,4.5,2024-05-15 17:05:00+07:00
28,108,4.6,2024-05-15 17:10:00+07:00
28,84,4.6,2024-05-15 17:15:00+07:00
27,83,4.6,2024-05-15 17:20:00+07:00
27,74,4.7,2024-05-15 17:25:00+07:00
27,59,4.7,2024-05-15 17:30:00+07:00
27,48,4.8,2024-05-15 17:35:00+07:00
27,43,4.8,2024-05-15 17:40:00+07:00
27,37,4.9,2024-05-15 17:45:00+07:00
27,29,4.9,2024-05-15 17:50:00+07:00
27,24,4.9,2024-05-15 17:55:00+07:00
27,19,5.0,2024-05-15 18:00:00+07:00
27,14,5.0,2024-05-15 18:05:00+07:00
27,7,4.9,2024-05-15 18:10:00+07:00
27,3,4.8,2024-05-15 18:15:00+07:00
27,1,4.8,2024-05-15 18:20:00+07:00
27,0,4.7,2024-05-15 18:25:00+07:00
27,0,4.7,2024-05-15 18:30:00+07:00
27,0,4.6,2024-05-15 18:35:00+07:00
27,0,4.5,2024-05-15 18:40:00+07:00
27,0,4.5,2024-05-15 18:45:00+07:00
27,0,4.4,2024-05-15 18:50:00+07:00
27,0,4.4,2024-05-15 18:55:00+07:00
27,0,4.3,2024-05-15 19:00:00+07:00
27,0,4.3,2024-05-15 19:05:00+07:00
27,0,4.3,2024-05-15 19:10:00+07:00
27,0,4.2,2024-05-15 19:15:00+07:00
27,0,4.2,2024-05-15 19:20:00+07:00
27,0,4.2,2024-05-15 19:25:00+07:00
27,0,4.2,2024-05-15 19:30:00+07:00
27,0,4.2,2024-05-15 19:35:00+07:00
27,0,4.2,2024-05-15 19:40:00+07:00
27,0,4.2,2024-05-15 19:45:00+07:00
27,0,4.1,2024-05-15 19:50:00+07:00
27,0,4.1,2024-05-15 19:55:00+07:00
27,0,4.1,2024-05-15 20:00:00+07:00
27,0,4.1,2024-05-15 20:05:00+07:00
27,0,4.1,2024-05-15 20:10:00+07:00
27,0,4.0,2024-05-15 20:15:00+07:00
27,0,4.0,2024-05-15 20:20:00+07:00
27,0,4.0,2024-05-15 20:25:00+07:00
27,0,4.0,2024-05-15 20:30:00+07:00
27,0,3.9,2024-05-15 20:35:00+07:00
27,0,3.9,2024-05-15 20:40:00+07:00
27,0,3.9,2024-05-15 20:45:00+07:00
27,0,3.9,2024-05-15 20:50:00+07:00
27,0,3.8,2024-05-15 20:55:00+07:00
27,0,3.8,2024-05-15 21:00:00+07:00
27,0,3.8,2024-05-15 21:05:00+07:00
27,0,3.7,2024-05-15 21:10:00+07:00
27,0,3.7,2024-05-15 21:15:00+07:00
27,0,3.6,2024-05-15 21:20:00+07:00
26,0,3.6,2024-05-15 21:25:00+07:00
26,0,3.5,2024-05-15 21:30:00+07:00
26,0,3.5,2024-05-15 21:35:00+07:00
26,0,3.4,2024-05-15 21:40:00+07:00
26,0,3.4,2024-05-15 21:45:00+07:00
26,0,3.3,2024-05-15 21:50:00+07:00
26,0,3.3,2024-05-15 21:55:00+07:00
26,0,3.3,2024-05-15 22:00:00+07:00
26,0,3.2,2024-05-15 22:05:00+07:00
26,0,3.1,2024-05-15 22:10:00+07:00
26,0,3.1,2024-05-15 22:15:00+07:00
26,0,3.0,2024-05-15 22:20:00+07:00
26,0,3.0,2024-05-15 22:25:00+07:00
26,0,2.9,2024-05-15 22:30:00+07:00
26,0,2.8,2024-05-15 22:35:00+07:00
26,0,2.8,2024-05-15 22:40:00+07:00
26,0,2.7,2024-05-15 22:45:00+07:00
26,0,2.7,2024-05-15 22:50:00+07:00
26,0,2.6,2024-05-15 22:55:00+07:00
