int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_solar,self.nb_wind,self.off_grid_C,self.off_grid_J,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.off_grid_C,self.off_grid_J,self.metric
139,30,9,180,4,false,false,0.7390798768661369,38589884.301373035,17275499.99999984,7825792.0781065505,0.9999999999999987,0.45299945460951185,59.13985080071357,0.19344275823468243,false,false,1.2949221987884287
140,30,6,180,4,false,false,0.667630503508366,25583703.043571286,8339833.333333356,7173131.955541493,0.9166013975261432,0.8601049528017916,89.2052255341306,0.08391734677607121,false,false,1.4396318125258705
141,30,6,180,4,false,false,0.7337026037127066,40053072.77560754,18397499.9999998,7824209.098230845,0.9997977227276273,0.42528653883576195,56.979398629057684,0.20540717032248634,false,false,1.2793390051038025
142,30,6,180,4,false,false,0.6532443265512157,32784725.96804054,12829666.66666672,7825792.078106548,0.9999999999999983,0.6099762590433513,69.61168448456003,0.14461823042408356,false,false,1.2858435642099801
143,30,6,180,4,false,false,0.5801604645354652,35691760.397573866,15066333.333333272,7818933.982873303,0.9991236548115757,0.518967276900374,63.94192874148992,0.16928616919167733,false,false,1.1646204552474417
144,30,6,180,4,false,false,0.8896231219760624,36304709.73090717,15535666.666666599,7818933.982873299,0.9991236548115752,0.5032892472937541,62.86236735993242,0.1744395752213832,false,false,1.466694095032449
145,30,6,180,4,false,false,0.8173405898596744,34527800.634706944,14164333.333333304,7825792.0781065505,0.9999999999999987,0.552499852547942,66.09746227814925,0.15944749134323066,false,false,1.4187879632412588
146,30,6,180,4,false,false,0.8900190718372535,33489457.778072514,13553833.333333341,7708159.15637178,0.9849685602989796,0.5687069456147786,68.14681847414946,0.15062421598381268,false,false,1.4956088443128892
147,30,6,180,4,false,false,0.5542169500409281,28937346.064240947,9894500.000000054,7818933.982873303,0.9991236548115757,0.7902303282503674,78.8669422183193,0.11183302202166111,false,false,1.298234234662883
148,30,6,180,4,false,false,0.7389356084966774,32061637.301373813,12276000.000000041,7825792.078106548,0.9999999999999983,0.6374871357206355,71.18164236429091,0.13844697987254592,false,false,1.3873722969457316
149,30,6,180,4,false,false,0.8020027136319717,41084498.68973797,19376499.999999784,7703590.21786508,0.9843847294916827,0.39757387649292525,55.54893141655991,0.2137333919459953,false,false,1.3337952067723073
150,30,12,180,4,false,false,0.9025935542388851,39311872.96803972,17829166.66666652,7825792.078106553,0.999999999999999,0.438932016533206,58.05370814703773,0.19936798239438597,false,false,1.4531071498598358
151,30,12,180,4,false,false,0.9323354956017489,44744929.06423995,21999999.99999976,7818933.982873315,0.9991236548115772,0.35540609013060903,51.00466237690227,0.24248966765121774,false,false,1.459150035357454
152,30,12,180,4,false,false,0.715668060344636,37772630.397573695,16661333.333333235,7818933.982873307,0.9991236548115762,0.4692862105597803,60.41940886771274,0.18668792378368004,false,false,1.2777849525761404
153,30,12,180,4,false,false,0.8457799198257209,39855386.634706266,18245333.333333157,7825792.078106548,0.9999999999999983,0.42892020305319845,57.262021340238334,0.20380090778795487,false,false,1.3927169900562344
154,30,12,180,4,false,false,0.7641465360227925,33642925.23297886,13564833.333333349,7777120.334949767,0.9937805984785927,0.5733295901128967,67.83595612437553,0.15193049771749023,false,false,1.3747407058306
155,30,12,180,4,false,false,0.7244064400908294,32868721.968040474,12895666.6666667,7825792.078106548,0.9999999999999983,0.6068544015901876,69.43379186507681,0.1453346244229416,false,false,1.355224585785921
156,30,12,180,4,false,false,0.6597181650111607,31003536.30137399,11467500.000000093,7825792.07810654,0.9999999999999973,0.6824322719081297,73.6109577248083,0.12941269103897524,false,false,1.3350766735766397
157,30,12,180,4,false,false,0.8439316101854806,37465841.968039945,16415666.66666657,7825792.07810655,0.9999999999999986,0.4767270338156596,60.914152201539196,0.18413984490747792,false,false,1.409453082145486
158,30,12,180,4,false,false,0.8686871334772079,34604351.873534516,14382499.999999981,7725170.102587219,0.9871422631070353,0.5371228995367446,65.9512424431631,0.16009643016601235,false,false,1.458481883272616
159,30,12,180,4,false,false,0.7323856027617297,35994872.10894152,15291833.333333286,7824209.098230841,0.9997977227276267,0.5116593234884109,63.403475725451365,0.17183721769601262,false,false,1.313550279248471
160,30,9,210,4,false,false,0.8093886850931957,43156309.96271304,18725666.666666493,9130090.757790985,0.9999999999999996,0.4875709324701072,60.51490505690632,0.18619335822017413,false,false,1.3856387892894557
161,30,9,210,4,false,false,0.7427390558159792,29766067.71738929,10664500.000000065,7733136.839461059,0.8469945200557983,0.7251288705012905,87.73748769221228,0.08740940128681443,false,false,1.410251553503826
162,30,9,210,4,false,false,0.8067516021560142,45646416.62937938,20632333.33333307,9130090.757790985,0.9999999999999996,0.442513728829722,57.21369151941485,0.20407469322899333,false,false,1.3648372784487852
163,30,9,210,4,false,false,0.6679385855126759,32056458.561423324,12063333.333333408,7959351.827601932,0.8717713808934452,0.6597970567230076,81.46876221513733,0.10403569967444048,false,false,1.2998119305655225
164,30,9,210,4,false,false,0.747222624703541,37579044.47712663,14783999.999999998,8920501.29028465,0.9770440981293105,0.6033888859770462,69.49617895658875,0.14508298129502226,false,false,1.3750167147802002
165,30,9,210,4,false,false,0.8775153749109729,45847540.62937943,20786333.33333309,9130090.757790973,0.9999999999999982,0.4392352711456765,56.96270648651693,0.2055024336774648,false,false,1.4344060255049786
166,30,9,210,4,false,false,0.589101130660462,36591414.01939204,13711500.000000007,9122089.646685539,0.9991236548115776,0.6652875065955974,71.37193437279993,0.13771709523130965,false,false,1.2590482311682496
167,30,9,210,4,false,false,0.8044415508155962,31572693.050722748,11524333.333333433,8066803.506127722,0.8835403415069086,0.6999800572233522,82.71704905895623,0.10049012578622957,false,false,1.4649157223805076
168,30,9,210,4,false,false,0.7337303936147682,36686821.29604709,13772000.000000006,9130090.757790972,0.999999999999998,0.6629458871471804,71.18632543619671,0.13842897112274496,false,false,1.4025160744552574
169,30,9,210,4,false,false,0.7872602027518948,38872847.629380226,15445833.333333272,9130090.75779098,0.9999999999999991,0.5911037987239935,67.18314091366294,0.15471069983819333,false,false,1.414853941569283
170,30,6,210,4,false,false,0.6789076699382042,34736905.68605876,12290666.666666694,9122089.646685524,0.999123654811576,0.7421964889362256,75.18228663205699,0.12388558376742544,false,false,1.3965504448546102
171,30,6,210,4,false,false,0.7616159093431819,35919737.489182934,13394333.333333345,8995902.79283368,0.9853026691062405,0.6716200477440962,72.70654471755178,0.1327050553677838,false,false,1.4316170029062427
172,30,6,210,4,false,false,0.633118522324854,32607977.296047177,10648000.000000034,9130090.757790975,0.9999999999999984,0.85744653998788,80.09083103466786,0.10809494620731037,false,false,1.4271707005224685
173,30,6,210,4,false,false,0.8122425284639021,36935828.46356813,14145999.999999994,9012698.453018432,0.9871422631070362,0.6371199245736205,70.70641457456321,0.1402867030463884,false,false,1.462225171169187
174,30,6,210,4,false,false,0.4841041797597705,37880299.29604703,14684999.99999998,9130090.75779098,0.9999999999999991,0.6217290267477694,68.94348905718735,0.14732755316480858,false,false,1.1288149543227946
175,30,6,210,4,false,false,0.715753321293286,38433756.35272523,15121333.333333291,9122089.646685543,0.9991236548115779,0.6032596098240169,67.95068314509983,0.1514470869260552,false,false,1.3498080960785546
176,30,6,210,4,false,false,0.47439385755978747,32301502.62938057,10413333.333333382,9130090.757791001,1.0000000000000013,0.8767692789171854,80.85072790466904,0.10583716418939239,false,false,1.2816464448829283
177,30,6,210,4,false,false,0.6277873641509996,35136759.35272549,12596833.33333338,9122089.646685537,0.9991236548115774,0.7241573660061791,74.32671789060203,0.1268650884895905,false,false,1.3339783454455334
178,30,6,210,4,false,false,0.799287650432687,38522346.686058596,15189166.666666633,9122089.646685535,0.999123654811577,0.6005655113854538,67.7944160900548,0.15210590995927242,false,false,1.4318459695003227
179,30,6,210,4,false,false,0.6486428633364324,37291659.35272537,14246833.333333334,9122089.646685539,0.9991236548115776,0.6402889283011808,70.03174557876405,0.14294057906734023,false,false,1.3038145850447171
180,30,12,210,4,false,false,0.7651441749009282,40809168.19842535,16947333.333333287,9118602.992561633,0.9987417687803866,0.5380553278329918,63.9954234622398,0.1690348027668369,false,false,1.3646232399341587
181,30,12,210,4,false,false,0.8608175595546494,45492445.352724366,20527833.333333097,9122089.646685539,0.9991236548115775,0.44437664212097283,57.40733389359562,0.202979931646593,false,false,1.4192988048980208
182,30,12,210,4,false,false,0.7034724363118016,37768326.01939201,14613499.999999994,9122089.646685535,0.999123654811577,0.6242234677993319,69.14788859477339,0.1464934321620787,false,false,1.3493446427133458
183,30,12,210,4,false,false,0.6983106636952794,34988505.01939223,12485000.000000067,9122089.646685537,0.9991236548115774,0.7306439444682009,74.64165726865242,0.12576007315807952,false,false,1.4085858924279198
184,30,12,210,4,false,false,0.7082636807636801,28376545.02305534,8770666.66666668,8262626.170353966,0.9049883938232718,0.9420750422264312,92.03375526788517,0.07757630845009633,false,false,1.5395000229949214
185,30,12,210,4,false,false,0.8147024692479221,42003535.62938011,17843833.333333258,9130090.75779098,0.999999999999999,0.5116664444929258,62.17571832627515,0.1777986965638869,false,false,1.4018343214061497
186,30,12,210,4,false,false,0.7097228770331615,38462682.68605861,15145166.666666638,9122089.646685539,0.9991236548115775,0.602310284690532,67.8995799985271,0.15166222354994024,false,false,1.3432333283355273
187,30,12,210,4,false,false,0.7743775751630034,44024352.962712936,19391166.66666647,9130090.757790985,0.9999999999999994,0.47083761976455313,59.321712285287475,0.19246800607831474,false,false,1.3435156770529608
188,30,12,210,4,false,false,0.880601994174063,41783256.96271325,17675166.666666534,9130090.757790985,0.9999999999999996,0.5165490617414858,62.5035047490566,0.17618715552844438,false,false,1.4700283990956962
189,30,12,210,4,false,false,0.7445811179241765,37690542.89871789,15124999.99999992,8758106.181251733,0.959257296952735,0.579048342562101,69.29059119731699,0.1459138872891591,false,false,1.3537336792630166
190,30,15,210,4,false,false,0.8111822988220323,38032630.96271364,14804166.666666625,9130090.757790966,0.9999999999999974,0.6167243968110999,68.66735048017992,0.14846197676778689,false,false,1.453023793038699
191,30,15,210,4,false,false,1.0,39958814.81943554,17257166.666666523,8506648.032911696,0.9317156048698322,0.4929342224725052,65.35729379865757,0.16275970256493366,false,false,1.557107080542938
192,30,15,210,4,false,false,0.7847537958224968,37223712.35272537,14197333.333333334,9122089.646685539,0.9991236548115775,0.642521340628677,70.15957933622892,0.1424339060897025,false,false,1.4412047744151408
193,30,15,210,4,false,false,0.8568319720991455,33244023.46101932,11605000.000000084,8832142.570856862,0.9673663499259435,0.7610635562995948,78.55848143839337,0.11279536401107497,false,false,1.5784781811498965
194,30,15,210,4,false,false,0.9285129628641078,38342504.51598749,15044333.333333312,9128243.947935984,0.9997977227276267,0.6067562945917175,68.11239988016571,0.15076829245030376,false,false,1.5646862909877857
195,30,15,210,4,false,false,0.7754918052033435,40798085.96271332,16921666.666666556,9130090.757790985,0.9999999999999996,0.5395503254875039,64.01280693380627,0.16895319992349783,false,false,1.3760852655168445
196,30,15,210,4,false,false,0.9797826852634545,44327699.352724515,19636833.333333123,9122089.646685537,0.9991236548115774,0.4645397499606505,58.91575782489788,0.19465065722832575,false,false,1.5460651424603007
197,30,15,210,4,false,false,0.8750610151710277,36170205.686058804,13390666.666666701,9122089.646685537,0.9991236548115774,0.6812274454858245,72.20307295644153,0.13457401748206324,false,false,1.5546169890417507
198,30,15,210,4,false,false,0.885860567867575,43142138.29604642,18716499.999999832,9130090.757790985,0.9999999999999994,0.48780972712799214,60.53478346573584,0.18609057471973514,false,false,1.462198924289704
199,30,15,210,4,false,false,0.7348945054425656,38198206.019391954,14943499.999999972,9122089.646685539,0.9991236548115776,0.6104386286134812,68.36970298223372,0.14969454673542235,false,false,1.3729399550687729
200,30,18,210,4,false,false,0.8199664103795222,37700689.03529121,14761999.999999972,8995502.05073593,0.9852587766512385,0.609368788154447,69.27194347974142,0.14598948911694887,false,false,1.4534509300200287
201,30,18,210,4,false,false,0.9305397902501613,34831279.82736432,12442833.3333334,9073307.057441402,0.9937805984785933,0.7291994366857513,74.97858284116974,0.12458856976691973,false,false,1.6384879093656821
202,30,18,210,4,false,false,0.6349045356678944,25327790.044771757,8926500.000000035,6676450.810853247,0.7312578799017988,0.7479360119703378,103.1120360435511,0.05702741148881539,false,false,1.2902807567329801
203,30,18,210,4,false,false,0.9148650139043146,43330190.62937968,18861333.33333314,9130090.757790983,0.9999999999999993,0.4840639098220916,60.27206347505025,0.18745358977350735,false,false,1.4895697315354952
204,30,18,210,4,false,false,0.8994351461291286,36910982.96271379,13946166.66666668,9130090.757790977,0.9999999999999988,0.6546666891349573,70.75400843803452,0.14010135930729176,false,false,1.5632698567443861
205,30,18,210,4,false,false,0.927890117416386,38394366.13023465,15266166.666666623,9012698.45301843,0.9871422631070361,0.5903707623405869,68.02039630349378,0.15115409695841406,false,false,1.5513408242472695
206,30,18,210,4,false,false,0.9255554425827148,40225127.21624948,17618333.33333317,8406954.880226167,0.9207964195812897,0.47717083796573145,64.92459267959777,0.16472779283979316,false,false,1.4720199057950933
207,30,18,210,4,false,false,0.8444501168929812,40935857.29604661,17027999.999999873,9130090.757790986,0.9999999999999997,0.5361810405092233,63.79736916495984,0.16996731188141914,false,false,1.443362261181779
208,30,18,210,4,false,false,0.693090363959246,35647141.0193921,12991000.000000028,9122089.646685539,0.9991236548115776,0.7021853318978923,73.26253734007126,0.13067127225013955,false,false,1.3855099017276993
209,30,18,210,4,false,false,0.8916027300793814,37772804.46570527,15256999.999999939,8715192.3535247,0.9545570339580423,0.5712258211656771,69.1396902332504,0.14652679724213177,false,false,1.4951101842540548
210,30,15,180,4,false,false,0.9059427849504179,32750990.308457874,13178000.000000015,7588916.044472635,0.9697313663243609,0.5758776782874963,69.68338906718881,0.1443304673834216,false,false,1.5109753949638365
211,30,15,180,4,false,false,0.8336354242225378,39885412.96803963,18269166.666666493,7825792.07810655,0.9999999999999986,0.4283606483477603,57.21891363714192,0.2040450925406003,false,false,1.3803690354413463
212,30,15,180,4,false,false,0.6403376147875477,32961798.778072633,13152333.333333377,7708159.156371768,0.9849685602989782,0.5860678072107668,69.23772623471632,0.1461283150298403,false,false,1.2553201755860013
213,30,15,180,4,false,false,0.8411285279605898,32565935.96804055,12664666.666666722,7825792.078106543,0.9999999999999977,0.6179232572069149,70.07936152179683,0.1427516415323712,false,false,1.478218775258493
214,30,15,180,4,false,false,0.7457452803606653,30137104.740996517,10809333.333333407,7822978.074343375,0.9996404193038737,0.723724380875477,75.72724784326898,0.12202435020590213,false,false,1.4467491352669493
215,30,15,180,4,false,false,0.91681509754029,37438404.30137333,16395499.999999916,7825792.078106548,0.9999999999999983,0.47731341393105353,60.95879465451158,0.18391164047661512,false,false,1.4825774691617482
216,30,15,180,4,false,false,0.7016632465723168,41051453.30137311,19161999.999999862,7825792.078106548,0.9999999999999983,0.4084016322986434,55.593646910514224,0.21346807913569707,false,false,1.2418526315469287
217,30,15,180,4,false,false,0.8802440138317982,27832962.86918304,9962333.333333373,7238322.207182158,0.9249315768856281,0.7265689638152503,81.99630095892078,0.10252229143470644,false,false,1.5640214763187048
218,30,15,180,4,false,false,0.7774247007295966,31823880.475634843,13366833.33333334,7016087.266455889,0.8965338200185636,0.5248877644759455,71.71344178932891,0.13641684423973266,false,false,1.3337517565500858
219,30,15,180,4,false,false,0.8847275815787269,35657334.064240664,15042499.99999997,7818933.982873306,0.9991236548115761,0.5197895285273938,64.00366319838612,0.16899611824480532,false,false,1.4695553226454474
220,30,18,180,4,false,false,0.9300988754834918,32821343.39757429,12871833.33333338,7818933.982873316,0.9991236548115774,0.6074452473390183,69.53402157721153,0.14493055252939172,false,false,1.5609856258840982
221,30,18,180,4,false,false,0.8875645907751868,35620005.30137354,15003999.99999996,7825792.078106548,0.9999999999999983,0.5215803837714321,64.07073723574085,0.16868154327909934,false,false,1.473510441071432
222,30,18,180,4,false,false,0.8252242568587413,39777941.17007825,18203166.666666493,7815945.422195685,0.9987417687803868,0.4293728429410135,57.37350734775373,0.20317074655665046,false,false,1.3718932777682027
223,30,18,180,4,false,false,0.8808824827034504,39147810.968600184,17706333.33333318,7825088.483130369,0.9999100928098819,0.44193726254995974,58.297001633897615,0.19802516577365603,false,false,1.4324574585170742
224,30,18,180,4,false,false,0.804085227749351,34502338.79502637,14177166.666666672,7807333.233297359,0.9976412809559762,0.5506977111056998,66.14624050729532,0.15923159413382407,false,false,1.4038749907677348
225,30,18,180,4,false,false,0.8638533071389091,41098553.73090676,19209666.666666504,7818933.982873311,0.9991236548115767,0.40703121603047304,55.52993457975991,0.21384620666356907,false,false,1.4033244866268566
226,30,18,180,4,false,false,0.9872474640743869,37794373.73090703,16679666.66666657,7818933.982873306,0.9991236548115761,0.4687703980619128,60.38464921390376,0.1868682666010022,false,false,1.5491320491249194
227,30,18,180,4,false,false,0.8519406378185006,32167376.634707175,12360333.333333375,7825792.078106553,0.999999999999999,0.6331376239669798,70.9476568735048,0.13934976011864827,false,false,1.4978004971107328
228,30,18,180,4,false,false,0.9308604592231959,41371507.73090675,19418666.6666665,7818933.982873309,0.9991236548115765,0.40265040422651965,55.16356848399493,0.2160335959088185,false,false,1.4690143785132301
229,30,18,180,4,false,false,0.8005830297029206,41304466.397573456,19367333.333333176,7818933.982873307,0.9991236548115762,0.40371763362053137,55.25310454401789,0.21549696360102344,false,false,1.3390541002003693
230,30,15,150,4,false,false,0.8503274827253262,35113336.10908913,16670499.999999916,6515778.319061096,0.9991236548115775,0.39085680207918955,55.61419723643164,0.2133462572817884,false,false,1.3763591816704661
231,30,15,150,4,false,false,0.7866052136914518,31930741.399192013,14318333.333333345,6461769.025146566,0.9908419176978671,0.4512933785459128,61.15736479734274,0.18290000635947717,false,false,1.3305399228876593
232,30,15,150,4,false,false,0.7863314802246085,29726086.109089743,12545500.000000056,6515778.319061095,0.9991236548115774,0.5193717523463446,65.69314213898029,0.161248358393974,false,false,1.3630772404956581
233,30,15,150,4,false,false,0.9550360750360751,29052141.87602238,12657333.333333367,6115583.801540058,0.9377581832743581,0.48316526400031934,67.21707502095416,0.15456493606271923,false,false,1.49613322229905
234,30,15,150,4,false,false,0.9693370859794306,34104344.38329276,15920666.666666577,6501278.859586701,0.9969003205860298,0.4083546873824424,57.25956722852733,0.20381480132246776,false,false,1.4998356372078523
235,30,15,150,4,false,false,0.8382161428315265,32464549.82918861,14657500.000000007,6506111.027747806,0.9976412809559774,0.44387590160312484,60.151765857669574,0.1880810325272501,false,false,1.3813978966412765
236,30,15,150,4,false,false,0.7396720551327303,31262986.640033707,13713333.333333358,6521493.398422128,0.9999999999999992,0.47555858520336286,62.463641829387754,0.1763823562046647,false,false,1.2965012795000852
237,30,15,150,4,false,false,0.8093754630551826,35862500.973366335,17235166.666666523,6521493.39842214,1.000000000000001,0.37838296110213776,54.452420968918695,0.22034357436983823,false,false,1.3324254063067311
238,30,15,150,4,false,false,0.8704823265029361,32618179.306700192,14750999.999999985,6521493.398422126,0.999999999999999,0.44210517242370906,59.86845499984329,0.1895670220007986,false,false,1.413733486442702
239,30,15,150,4,false,false,0.6743108635115828,33600117.44242262,15511833.333333284,6515778.319061094,0.9991236548115772,0.42005210983406954,58.11884447565788,0.1990075835791024,false,false,1.2093601349579406
